ts_code,trade_date,vol,price,amount,pre_close,turnover_rate,volume_ratio,float_share
300819.SZ,20260821,7300.0,46.1,336530.0,46.02,0.00541695,0.171436,13476.2
300818.SZ,20260821,2300.0,18.8,43240.0,18.96,0.00161825,0.0648957,14212.9
300817.SZ,20260821,5500.0,15.29,84095.0,15.3,0.00439082,0.209496,12526.1
300816.SZ,20260821,3200.0,49.84,159488.0,50.78,0.00548271,0.180123,5836.53
300815.SZ,20260821,11500.0,16.06,184690.0,16.06,0.00294585,0.205203,39038.0
300814.SZ,20260821,22400.0,137.62,3082688.0,137.2,0.0117014,0.227268,19143.0
300813.SZ,20260821,85000.0,21.35,1814750.0,21.71,0.111767,1.94177,7605.11
300812.SZ,20260821,22800.0,19.26,439128.0,19.4,0.0128133,0.324702,17794.0
300811.SZ,20260821,18300.0,76.61,1401963.0,76.93,0.00546691,0.130004,33474.1
300838.SZ,20260821,4400.0,13.65,60060.0,13.75,0.00432464,0.174752,10174.3
300840.SZ,20260821,51000.0,18.78,957780.0,19.02,0.0287997,0.853802,17708.5
300869.SZ,20260821,58800.0,11.6,682080.0,11.79,0.0222951,1.21023,26373.5
300841.SZ,20260821,425400.0,56.15,23886210.0,60.31,0.349907,6.50355,12157.5
300868.SZ,20260821,19900.0,84.85,1688515.0,87.82,0.0246414,0.668414,8075.83
300867.SZ,20260821,173500.0,17.35,3010225.0,17.8,0.0905401,2.01369,19162.8
300866.SZ,20260821,4500.0,116.2,522900.0,115.58,0.00145497,0.177721,30928.5
300865.SZ,20260821,123300.0,28.08,3462264.0,29.32,0.214501,1.99082,5748.22
300864.SZ,20260821,18000.0,20.51,369180.0,20.96,0.0113133,0.897197,15910.4
300863.SZ,20260821,8300.0,41.32,342956.0,41.27,0.00330519,0.104721,25112.0
300862.SZ,20260821,0.0,,0.0,56.5,,0.0,
300861.SZ,20260821,12500.0,16.69,208625.0,16.85,0.00296303,0.105307,42186.5
300860.SZ,20260821,400.0,27.0,10800.0,27.05,0.000365574,0.0205053,10941.7
300859.SZ,20260821,22900.0,26.35,603415.0,26.55,0.0147742,0.900186,15500.0
300858.SZ,20260821,127500.0,15.56,1983900.0,15.85,0.0651374,1.43215,19574.0
300857.SZ,20260821,34900.0,244.9,8547010.0,247.38,0.00716839,0.1499,48686.0
300856.SZ,20260821,5500.0,11.0,60500.0,11.03,0.00119634,0.0625419,45973.6
300855.SZ,20260821,55500.0,32.16,1784880.0,32.31,0.0189448,0.467578,29295.6
300854.SZ,20260821,15040.0,17.93,269667.2,18.21,0.0131952,0.206385,11398.1
300853.SZ,20260821,14300.0,27.34,390962.0,27.2,0.0145452,0.244343,9831.41
300852.SZ,20260821,29300.0,44.91,1315863.0,45.36,0.0189086,0.389157,15495.6
300851.SZ,20260821,7700.0,24.01,184877.0,24.26,0.0156062,0.818018,4933.94
300850.SZ,20260821,6200.0,25.29,156798.0,25.3,0.00206127,0.0618057,30078.5
300849.SZ,20260821,12800.0,20.3,259840.0,20.52,0.0116079,0.306064,11027.0
300848.SZ,20260821,0.0,,0.0,12.59,0.0,0.0,25312.3
300847.SZ,20260821,3300.0,13.72,45276.0,13.82,0.00111483,0.0790245,29601.0
300846.SZ,20260821,63800.0,18.65,1189870.0,18.85,0.0153298,0.165034,41618.2
300845.SZ,20260821,35700.0,12.1,431970.0,12.27,0.0248293,0.455854,14378.2
300844.SZ,20260821,4000.0,23.27,93080.0,23.47,0.00445182,0.413201,8985.09
300843.SZ,20260821,121600.0,145.35,17674560.0,145.38,0.0757635,1.19921,16050.0
300842.SZ,20260821,2300.0,61.0,140300.0,61.47,0.00178127,0.0460055,12912.1
300935.SZ,20260821,16200.0,31.08,503496.0,30.96,0.0268837,0.358205,6025.95
300936.SZ,20260821,69100.0,87.76,6064216.0,88.14,0.145715,1.67752,4742.12
300937.SZ,20260821,89900.0,27.21,2446179.0,27.75,0.147413,0.779041,6098.5
301032.SZ,20260821,9600.0,9.99,95904.0,10.06,0.00600477,0.33328,15987.3
301030.SZ,20260821,54800.0,8.39,459772.0,8.47,0.0271145,0.848592,20210.6
301029.SZ,20260821,31300.0,24.7,773110.0,24.84,0.00691159,0.406056,45286.3
301028.SZ,20260821,71500.0,12.8,915200.0,12.68,0.0285315,1.62012,25060.0
301027.SZ,20260821,5000.0,18.64,93200.0,18.8,0.00412568,0.0841141,12119.2
301026.SZ,20260821,111660.0,21.58,2409622.8,21.13,0.0697732,0.906729,16003.3
301025.SZ,20260821,42700.0,9.08,387716.0,9.18,0.0154068,0.196997,27715.1
301024.SZ,20260821,4000.0,31.48,125920.0,31.73,0.00649773,0.523001,6156.0
301023.SZ,20260821,7800.0,29.28,228384.0,29.24,0.0150682,0.534847,5176.47
301022.SZ,20260821,44700.0,22.0,983400.0,22.95,0.0669501,4.10914,6676.61
301021.SZ,20260821,66400.0,75.06,4983984.0,77.33,0.0434839,0.58062,15270.0
301020.SZ,20260821,4900.0,20.21,99029.0,20.41,0.00334699,0.271833,14640.0
301019.SZ,20260821,4400.0,14.97,65868.0,14.91,0.00303142,0.229852,14514.7
301018.SZ,20260821,50600.0,85.23,4312638.0,86.5,0.0178911,0.300133,28282.3
301017.SZ,20260821,11800.0,13.24,156232.0,13.36,0.00456135,0.101316,25869.5
301016.SZ,20260821,1700.0,11.8,20060.0,11.83,0.000578578,0.0603391,29382.4
301015.SZ,20260821,141900.0,25.75,3653925.0,26.2,0.0269999,0.821015,52555.7
301013.SZ,20260821,50443.0,40.84,2060092.12,41.0,0.0266553,0.152316,18924.2
301012.SZ,20260821,23800.0,24.98,594524.0,25.2,0.0120837,0.243744,19696.0
301011.SZ,20260821,7300.0,15.02,109646.0,15.07,0.00497625,0.353675,14669.7
301010.SZ,20260821,10800.0,17.36,187488.0,17.48,0.01,0.901852,10800.0
301009.SZ,20260821,16100.0,9.09,146349.0,9.15,0.0106598,0.613849,15103.5
301008.SZ,20260821,103500.0,39.51,4089285.0,39.66,0.0895013,0.669331,11564.1
301007.SZ,20260821,1100.0,26.54,29194.0,26.83,0.000726912,0.0301008,15132.5
301006.SZ,20260821,8600.0,13.73,118078.0,13.8,0.01026,0.692248,8382.09
301005.SZ,20260821,381800.0,71.26,27207068.0,71.92,0.207347,2.17087,18413.6
301004.SZ,20260821,1000.0,34.55,34550.0,34.66,0.000734714,0.134707,13610.7
301003.SZ,20260821,4100.0,55.23,226443.0,56.4,0.00545647,0.157068,7514.01
301031.SZ,20260821,4800.0,88.92,426816.0,89.71,0.00417759,0.267493,11489.9
301033.SZ,20260821,55400.0,59.88,3317352.0,60.32,0.09825,2.96719,5638.67
300938.SZ,20260821,2800.0,27.6,77280.0,27.75,0.000946425,0.0240791,29585.0
301035.SZ,20260821,8900.0,52.21,464669.0,52.75,0.00244531,0.708911,36396.2
301065.SZ,20260821,10100.0,19.43,196243.0,19.43,0.0117051,0.578134,8628.75
301063.SZ,20260821,20900.0,17.97,375573.0,18.03,0.021625,1.9002,9664.73
301062.SZ,20260821,8400.0,6.69,56196.0,6.69,0.00305176,0.0954275,27525.1
301061.SZ,20260821,51000.0,34.63,1766130.0,35.0,0.0269929,1.82159,18893.9
301060.SZ,20260821,1234800.0,11.75,14508900.0,12.16,0.342842,2.09638,36016.6
301059.SZ,20260821,9700.0,11.31,109707.0,11.42,0.00469632,0.499271,20654.5
301058.SZ,20260821,58100.0,8.43,489783.0,8.53,0.0113416,0.399314,51227.4
301057.SZ,20260821,12900.0,21.4,276060.0,21.44,0.0159225,0.681796,8101.73
301056.SZ,20260821,12200.0,10.72,130784.0,10.88,0.00693198,0.36533,17599.6
301055.SZ,20260821,6100.0,29.0,176900.0,29.34,0.00399561,0.195763,15266.8
301053.SZ,20260821,30900.0,41.39,1278951.0,41.9,0.0252301,0.38873,12247.3
301052.SZ,20260821,3400.0,22.83,77622.0,23.0,0.0042373,0.0830284,8023.98
301051.SZ,20260821,40460.0,20.23,818505.8,20.34,0.0179156,0.258573,22583.7
301050.SZ,20260821,6100.0,30.73,187453.0,30.78,0.00289276,0.195431,21087.1
301049.SZ,20260821,4300.0,19.98,85914.0,20.14,0.0100405,0.419469,4282.64
301048.SZ,20260821,13200.0,9.13,120516.0,9.19,0.002475,0.408179,53333.3
301047.SZ,20260821,395555.0,124.31,49171442.05,131.51,0.330785,2.53331,11958.1
301046.SZ,20260821,11100.0,21.83,242313.0,21.94,0.00852567,0.286903,13019.5
301045.SZ,20260821,1400.0,65.0,91000.0,65.2,0.00200815,0.0308242,6971.6
301043.SZ,20260821,11200.0,43.88,491456.0,43.88,0.0197365,1.04995,5674.77
301042.SZ,20260821,21900.0,32.0,700800.0,32.37,0.0237396,0.384129,9225.1
301041.SZ,20260821,20400.0,24.91,508164.0,25.18,0.0258322,0.49632,7897.13
301040.SZ,20260821,19000.0,26.57,504830.0,26.94,0.0201348,0.792116,9436.42
301039.SZ,20260821,45000.0,8.03,361350.0,8.06,0.00309826,0.290189,145243.0
301038.SZ,20260821,200.0,15.95,3190.0,15.95,8.96539e-05,0.0102523,22308.0
301037.SZ,20260821,7500.0,13.01,97575.0,13.1,0.0110298,0.397901,6799.78
301036.SZ,20260821,2300.0,22.07,50761.0,22.29,0.00326546,0.322154,7043.41
301002.SZ,20260821,34600.0,27.07,936622.0,27.45,0.0394098,0.493142,8779.54
301001.SZ,20260821,3200.0,23.68,75776.0,23.84,0.00636183,0.296209,5030.0
301000.SZ,20260821,5200.0,23.51,122252.0,23.52,0.00226468,0.139593,22961.3
300999.SZ,20260821,46200.0,25.4,1173480.0,25.51,0.00851382,0.31488,54264.7
300967.SZ,20260821,129900.0,16.72,2171928.0,16.74,0.104089,1.10041,12479.7
300966.SZ,20260821,4700.0,25.7,120790.0,25.95,0.00613043,0.210984,7666.67
300965.SZ,20260821,2800.0,43.42,121576.0,43.16,0.0051762,0.2608,5409.38
300964.SZ,20260821,3600.0,56.0,201600.0,56.64,0.00459103,0.085021,7841.38
300963.SZ,20260821,27800.0,11.02,306356.0,11.13,0.00998781,0.396928,27833.9
300962.SZ,20260821,5800.0,12.81,74298.0,12.86,0.00219695,0.202066,26400.2
300961.SZ,20260821,8800.0,11.4,100320.0,11.53,0.00579226,0.218533,15192.7
300960.SZ,20260821,4200.0,16.24,68208.0,16.31,0.00319199,0.349002,13157.9
300959.SZ,20260821,4300.0,93.18,400674.0,93.62,0.00821736,0.137164,5232.82
300958.SZ,20260821,48300.0,12.05,582015.0,12.0,0.0530481,1.77892,9104.94
300957.SZ,20260821,21700.0,32.1,696570.0,32.35,0.00512276,0.29586,42360.0
300956.SZ,20260821,10800.0,11.01,118908.0,11.1,0.0051318,0.172892,21045.2
300955.SZ,20260821,6700.0,30.89,206963.0,30.89,0.00664683,0.413524,10080.0
300953.SZ,20260821,12300.0,99.88,1228524.0,99.51,0.00702656,0.153253,17505.0
300952.SZ,20260821,18300.0,16.15,295545.0,16.3,0.0123167,0.464168,14857.8
300951.SZ,20260821,16000.0,70.38,1126080.0,70.7,0.0105684,0.227873,15139.4
300950.SZ,20260821,2200.0,16.62,36564.0,16.67,0.00224379,0.144836,9804.85
300949.SZ,20260821,5500.0,22.52,123860.0,22.54,0.0110583,0.553382,4973.65
300948.SZ,20260821,18300.0,20.83,381189.0,20.99,0.0117946,0.420975,15515.6
300947.SZ,20260821,25700.0,14.2,364940.0,14.23,0.0170108,0.685586,15108.1
300946.SZ,20260821,3700.0,36.31,134347.0,36.6,0.00488133,0.298288,7579.9
300945.SZ,20260821,112700.0,12.57,1416639.0,12.36,0.0472133,0.973899,23870.4
300943.SZ,20260821,67400.0,30.71,2069854.0,31.0,0.0505151,0.393748,13342.6
300942.SZ,20260821,206000.0,6.81,1402860.0,6.91,0.0508544,2.95087,40507.8
300941.SZ,20260821,5600.0,14.31,80136.0,14.4,0.0045242,0.0959396,12377.9
300940.SZ,20260821,6100.0,13.7,83570.0,13.74,0.00387352,0.154639,15747.9
300939.SZ,20260821,6900.0,62.17,428973.0,62.55,0.00575,0.202824,12000.0
300968.SZ,20260821,9100.0,10.17,92547.0,10.27,0.00220136,0.0782478,41338.0
300969.SZ,20260821,2800.0,71.5,200200.0,72.18,0.00357712,0.128397,7827.53
300970.SZ,20260821,453800.0,20.5,9302900.0,21.74,0.370508,2.30888,12248.1
300986.SZ,20260821,497114.0,12.1,6015079.4,12.27,0.086407,1.03988,57531.7
300998.SZ,20260821,1500.0,26.52,39780.0,26.4,0.00139301,0.0434389,10768.1
300997.SZ,20260821,32912.0,16.78,552263.36,16.8,0.00834078,0.210366,39459.1
300996.SZ,20260821,122200.0,14.4,1759680.0,14.5,0.036681,0.20889,33314.2
300995.SZ,20260821,4100.0,25.78,105698.0,25.99,0.00675122,0.364491,6072.97
300994.SZ,20260821,3300.0,11.19,36927.0,11.25,0.00282864,0.198932,11666.4
300993.SZ,20260821,2100.0,9.94,20874.0,9.99,0.000868288,0.0932174,24185.5
300992.SZ,20260821,2600.0,23.7,61620.0,24.04,0.00333385,0.217228,7798.8
300991.SZ,20260821,18600.0,29.6,550560.0,29.41,0.0201862,0.760387,9214.2
300990.SZ,20260821,29800.0,68.5,2041300.0,68.85,0.0383211,0.507595,7776.39
300989.SZ,20260821,3300.0,13.64,45012.0,13.43,0.00202585,0.0686679,16289.4
300988.SZ,20260821,30900.0,14.36,443724.0,14.51,0.0190621,0.918375,16210.2
300987.SZ,20260821,5100.0,13.15,67065.0,13.3,0.00294172,0.161154,17336.8
300985.SZ,20260821,14200.0,39.8,565160.0,39.13,0.00761343,0.175193,18651.2
300971.SZ,20260821,2800.0,18.82,52696.0,18.94,0.00303514,0.157773,9225.28
300984.SZ,20260821,3400.0,30.71,104414.0,31.0,0.00274128,0.10162,12402.9
300983.SZ,20260821,2100.0,39.98,83958.0,40.1,0.00196679,0.143789,10677.3
300982.SZ,20260821,6000.0,14.72,88320.0,14.76,0.00309442,0.23914,19389.7
300981.SZ,20260821,223000.0,15.16,3380680.0,15.4,0.0567434,1.48497,39299.7
300980.SZ,20260821,7600.0,21.81,165756.0,21.81,0.00772818,0.150838,9834.14
300979.SZ,20260821,17300.0,34.0,588200.0,34.41,0.00148244,0.554298,116699.0
300978.SZ,20260821,6100.0,8.59,52399.0,8.56,0.00212477,0.177834,28708.9
300977.SZ,20260821,22100.0,16.2,358020.0,16.22,0.0233117,1.52174,9480.21
300976.SZ,20260821,32100.0,60.0,1926000.0,60.0,0.0266665,0.532511,12037.6
300975.SZ,20260821,105000.0,25.35,2661750.0,25.45,0.0213383,0.200584,49207.3
300973.SZ,20260821,21800.0,24.81,540858.0,25.17,0.0183867,0.407714,11856.4
300972.SZ,20260821,3000.0,200.98,602940.0,201.68,0.00165471,0.212496,18130.1
301367.SZ,20260821,6200.0,43.76,271312.0,44.35,0.00632013,0.272738,9809.92
301369.SZ,20260821,800.0,132.9,106320.0,134.6,0.00145854,0.0316,5484.92
161122.SZ,20260821,25700.0,0.621,15959.7,0.62,,1.97171,
920378.BJ,20260821,728.0,6.99,5088.72,6.99,0.000653605,0.0866558,11138.2
920374.BJ,20260821,2846.0,14.36,40868.56,14.51,0.00814892,0.567603,3492.49
920371.BJ,20260821,43488.0,7.98,347034.24,8.12,0.0223233,0.758079,19481.0
920370.BJ,20260821,7100.0,2.81,19951.0,2.79,0.00270593,0.274575,26238.6
920368.BJ,20260821,1270.0,23.21,29476.7,23.39,0.000568566,0.0349375,22336.9
920367.BJ,20260821,216396.0,27.01,5844855.96,29.63,0.51532,2.25729,4199.26
920363.BJ,20260821,300.0,10.15,3045.0,10.15,0.000425457,0.026854,7051.24
920357.BJ,20260821,3715.0,15.81,58734.15,15.64,0.00590096,0.261423,6295.59
920351.BJ,20260821,25051.0,13.0,325663.0,12.92,0.0628785,0.926452,3984.03
920346.BJ,20260821,1000.0,14.64,14640.0,14.63,0.00222825,0.257459,4487.83
920344.BJ,20260821,696448.0,23.5,16366528.0,24.76,0.61238,27.246,11372.8
920339.BJ,20260821,2700.0,10.97,29619.0,11.04,0.00178598,0.219412,15117.7
920304.BJ,20260821,3394.0,9.2,31224.8,9.28,0.00250609,0.124355,13543.0
920300.BJ,20260821,900.0,9.41,8469.0,9.47,0.00135274,0.0871207,6653.17
920299.BJ,20260821,2000.0,14.84,29680.0,14.71,0.00440385,0.130594,4541.48
920284.BJ,20260821,1000.0,16.68,16680.0,16.85,0.00149119,0.0540747,6706.07
920278.BJ,20260821,151.0,6.44,972.44,6.45,0.000153074,0.00703489,9864.53
920275.BJ,20260821,300.0,6.5,1950.0,6.55,0.00022742,0.0220296,13191.5
920274.BJ,20260821,5387.0,15.35,82690.45,15.5,0.00662336,0.444127,8133.33
920273.BJ,20260821,3618.0,18.0,65124.0,18.14,0.00527481,0.100559,6859.02
920271.BJ,20260821,500.0,9.22,4610.0,9.2,0.000863701,0.0511033,5789.04
920270.BJ,20260821,2196.0,12.58,27625.68,12.74,0.0027017,0.175867,8128.21
920267.BJ,20260821,0.0,,0.0,16.22,0.0,0.0,2717.7
920266.BJ,20260821,139386.0,7.57,1055152.02,7.84,0.117635,2.44179,11849.0
920263.BJ,20260821,9536.0,6.74,64272.64,6.87,0.00929895,1.9486,10254.9
920262.BJ,20260821,0.0,,0.0,13.61,0.0,0.0,3855.65
920261.BJ,20260821,0.0,,0.0,13.72,0.0,0.0,16024.6
920260.BJ,20260821,100.0,7.96,796.0,8.03,0.00010105,0.0156479,9896.07
920375.BJ,20260821,12640.0,6.85,86584.0,6.92,0.013908,0.541341,9088.27
920392.BJ,20260821,9000.0,13.92,125280.0,13.78,0.0249723,1.57851,3603.99
920252.BJ,20260821,3435.0,15.21,52246.35,15.25,0.00503435,0.253601,6823.12
920394.BJ,20260821,26134.0,43.67,1141271.78,44.7,0.018002,1.76335,14517.3
920491.BJ,20260821,400.0,21.42,8568.0,21.42,0.000345355,0.0189134,11582.3
920489.BJ,20260821,1868.0,13.5,25218.0,13.42,0.00215144,0.0668325,8682.55
920478.BJ,20260821,134851.0,11.47,1546740.97,11.89,0.201258,2.14536,6700.42
920476.BJ,20260821,21194.0,25.91,549136.54,25.65,0.0263837,0.885371,8032.99
920475.BJ,20260821,0.0,,0.0,11.88,0.0,0.0,5619.66
920471.BJ,20260821,4753.0,12.17,57844.01,12.16,0.00896275,0.210234,5303.06
920469.BJ,20260821,298.0,5.5,1639.0,5.5,0.000288067,0.0177311,10344.8
920455.BJ,20260821,23603.0,5.86,138313.58,5.91,0.0242551,2.49367,9731.14
920454.BJ,20260821,0.0,,0.0,10.92,0.0,0.0,4923.05
920445.BJ,20260821,10297.0,7.05,72593.85,7.11,0.00953354,0.205064,10800.8
920438.BJ,20260821,28668.0,121.09,3471408.12,124.0,0.0205662,0.482848,13939.4
920436.BJ,20260821,0.0,,0.0,10.23,0.0,0.0,8938.39
920433.BJ,20260821,22796.0,5.04,114891.84,5.07,0.0134636,0.488915,16931.6
920429.BJ,20260821,4554.0,10.36,47179.44,10.33,0.00401232,0.103998,11350.0
920427.BJ,20260821,270.0,8.53,2303.1,8.49,0.000530368,0.0294915,5090.8
920425.BJ,20260821,117063.0,15.18,1777016.34,15.49,0.141212,5.14319,8289.86
920422.BJ,20260821,0.0,,0.0,9.4,0.0,0.0,6622.27
920419.BJ,20260821,6939.0,11.08,76884.12,11.2,0.00717645,0.465779,9669.13
920418.BJ,20260821,2573.0,17.89,46030.97,18.05,0.0016397,0.125679,15691.9
920415.BJ,20260821,100.0,8.65,865.0,8.67,9.23947e-05,0.00602212,10823.1
920414.BJ,20260821,10016.0,7.82,78325.12,7.82,0.017861,0.880153,5607.76
920407.BJ,20260821,1200.0,11.02,13224.0,11.1,0.0026555,0.0982903,4518.92
920405.BJ,20260821,200.0,18.4,3680.0,18.57,0.000188163,0.0159383,10629.1
920403.BJ,20260821,34760.0,20.68,718836.8,21.31,0.0534745,0.446424,6500.29
920402.BJ,20260821,182236.0,8.5,1549006.0,8.75,0.0667841,2.57207,27287.3
920396.BJ,20260821,3500.0,19.11,66885.0,19.3,0.00703986,0.26211,4971.69
920395.BJ,20260821,18100.0,6.81,123261.0,6.95,0.0172237,3.66637,10508.8
920258.BJ,20260821,1512.0,11.99,18128.88,12.01,0.0042,0.0339822,3600.0
920249.BJ,20260821,76265.0,9.43,719178.95,9.53,0.0611737,0.956058,12467.0
920496.BJ,20260821,5345.0,6.26,33459.7,6.24,0.00368625,0.369307,14499.8
920186.BJ,20260821,13460.0,70.78,952698.8,70.81,0.0114968,0.303924,11707.6
920184.BJ,20260821,300.0,10.99,3297.0,11.05,0.000335691,0.0229565,8936.79
920183.BJ,20260821,0.0,,0.0,28.25,0.0,0.0,1124.98
920181.BJ,20260821,787.0,72.8,57293.6,73.09,0.00785429,0.0878525,1002.0
920180.BJ,20260821,5000.0,12.37,61850.0,12.38,0.0140176,0.888766,3566.95
920179.BJ,20260821,7707.0,51.35,395754.45,51.69,0.0129056,0.185138,5971.85
920178.BJ,20260821,8360.0,89.6,749056.0,92.22,0.0434168,0.661098,1925.52
920177.BJ,20260821,100.0,25.0,2500.0,24.99,0.000539709,0.022491,1852.85
920176.BJ,20260821,4568.0,55.87,255214.16,55.88,0.0574808,0.283466,794.7
920175.BJ,20260821,0.0,,0.0,7.8,0.0,0.0,7927.59
920174.BJ,20260821,400.0,28.98,11592.0,28.98,0.000716928,0.032998,5579.36
920171.BJ,20260821,1648.0,16.05,26450.4,16.13,0.00243672,0.148368,6763.2
920169.BJ,20260821,85582.0,19.61,1678263.02,20.38,0.168331,1.92301,5084.16
920168.BJ,20260821,0.0,,0.0,15.39,0.0,0.0,2817.45
920167.BJ,20260821,100.0,14.64,1464.0,14.79,0.00015299,0.00921962,6536.38
920166.BJ,20260821,1372.0,22.0,30184.0,21.9,0.00577327,0.197057,2376.47
920165.BJ,20260821,37987.0,36.76,1396402.12,36.55,0.39549,2.1548,960.504
920163.BJ,20260821,0.0,,0.0,11.2,0.0,0.0,6068.15
920161.BJ,20260821,16092.0,26.77,430782.84,27.03,0.0436111,0.21003,3689.88
920160.BJ,20260821,0.0,,0.0,20.07,0.0,0.0,2548.8
920159.BJ,20260821,7855.0,29.88,234707.4,30.26,0.0512728,0.453653,1532.0
920158.BJ,20260821,4006.0,8.0,32048.0,8.07,0.00750255,0.285993,5339.52
920156.BJ,20260821,3469.0,37.41,129775.29,37.82,0.0159803,0.278934,2170.8
920152.BJ,20260821,3377.0,12.77,43124.29,12.82,0.00411318,0.318147,8210.19
920149.BJ,20260821,816.0,7.73,6307.68,7.78,0.00128977,0.155109,6326.7
920146.BJ,20260821,4000.0,5.05,20200.0,5.01,0.00368347,0.316744,10859.3
920145.BJ,20260821,700.0,9.98,6986.0,9.89,0.00143348,0.133767,4883.23
920139.BJ,20260821,6400.0,14.74,94336.0,14.66,0.00245814,0.165506,26035.9
920185.BJ,20260821,100.0,20.07,2007.0,20.17,8.9329e-06,0.00288467,111946.0
920187.BJ,20260821,100.0,18.8,1880.0,18.9,0.000301248,0.0145221,3319.53
920247.BJ,20260821,1548.0,14.11,21842.28,14.08,0.00112875,0.075253,13714.3
920188.BJ,20260821,3214.0,21.4,68779.6,21.41,0.0162373,0.656139,1979.39
920245.BJ,20260821,200.0,13.4,2680.0,13.29,0.00037598,0.0246431,5319.43
920242.BJ,20260821,365.0,13.92,5080.8,13.92,0.000692165,0.0755135,5273.31
920239.BJ,20260821,2496.0,21.05,52540.8,21.15,0.00138759,0.328385,17988.0
920238.BJ,20260821,8166.0,62.5,510375.0,62.79,0.0420777,0.346506,1940.69
920237.BJ,20260821,700.0,12.08,8456.0,12.08,0.000750803,0.0944371,9323.35
920230.BJ,20260821,119363.0,10.82,1291507.66,11.22,0.252632,4.16745,4724.77
920227.BJ,20260821,3000.0,47.91,143730.0,48.25,0.0169317,0.670473,1771.82
920225.BJ,20260821,750.0,15.0,11250.0,15.03,0.000905992,0.0216029,8278.22
920223.BJ,20260821,4500.0,10.86,48870.0,10.74,0.00550963,0.399662,8167.52
920222.BJ,20260821,6613.0,25.51,168697.63,25.8,0.0571931,0.310394,1156.26
920221.BJ,20260821,5.0,12.63,63.15,12.74,8.0735e-06,0.00048975,6193.09
920220.BJ,20260821,1487.0,39.83,59227.21,40.08,0.00717116,0.116473,2073.58
920218.BJ,20260821,1375.0,16.78,23072.5,16.78,0.00652394,0.0827401,2107.62
920212.BJ,20260821,2002.0,9.76,19539.52,9.75,0.00387967,0.321895,5160.23
920211.BJ,20260821,1600.0,109.5,175200.0,111.5,0.0137971,0.164065,1159.67
920208.BJ,20260821,0.0,,0.0,12.28,0.0,0.0,16125.7
920207.BJ,20260821,60283.0,20.36,1227361.88,21.36,0.107047,2.47733,5631.45
920206.BJ,20260821,68559.0,41.88,2871250.92,43.56,0.249078,2.59395,2752.51
920204.BJ,20260821,0.0,,0.0,12.87,0.0,0.0,4999.07
920200.BJ,20260821,11200.0,27.0,302400.0,27.49,0.0252429,0.583445,4436.9
920199.BJ,20260821,900.0,25.68,23112.0,26.0,0.002373,0.0522466,3792.68
920198.BJ,20260821,13014.0,7.44,96824.16,7.44,0.0184685,0.321743,7046.6
920195.BJ,20260821,13700.0,12.07,165359.0,12.21,0.0193615,1.63296,7075.9
920193.BJ,20260821,8050.0,32.51,261705.5,32.83,0.0319444,0.154059,2520.0
920191.BJ,20260821,1000.0,8.77,8770.0,8.77,0.00250532,0.0923958,3991.5
920190.BJ,20260821,53664.0,25.38,1361992.32,24.9,0.0539646,0.88451,9944.3
920189.BJ,20260821,32228.0,19.89,641014.92,19.83,0.0379745,0.493006,8486.74
920493.BJ,20260821,2232.0,113.33,252952.56,112.99,0.00500034,0.1102,4463.69
920504.BJ,20260821,4511.0,17.9,80746.9,17.9,0.0263926,0.579826,1709.19
301370.SZ,20260821,15800.0,8.97,141726.0,9.06,0.00335742,0.336529,47060.0
920873.BJ,20260821,0.0,,0.0,6.94,0.0,0.0,11980.6
920870.BJ,20260821,10800.0,11.45,123660.0,11.58,0.0163629,0.520219,6600.29
920866.BJ,20260821,32508.0,6.34,206100.72,6.41,0.0284877,0.480778,11411.2
920857.BJ,20260821,900.0,21.44,19296.0,21.49,0.0012161,0.0487017,7400.72
920856.BJ,20260821,4544.0,14.14,64252.16,14.24,0.00856388,0.0729747,5306.0
920855.BJ,20260821,0.0,,0.0,12.44,0.0,0.0,6703.69
920839.BJ,20260821,1000.0,24.01,24010.0,24.15,0.00153368,0.130933,6520.26
920837.BJ,20260821,100.0,9.54,954.0,9.54,7.31059e-05,0.0168295,13678.8
920834.BJ,20260821,21800.0,9.18,200124.0,9.45,0.0347153,1.57664,6279.64
920833.BJ,20260821,2593.0,9.63,24970.59,9.62,0.00299579,0.1501,8655.49
920832.BJ,20260821,6980.0,6.12,42717.6,6.15,0.00563514,1.3311,12386.6
920826.BJ,20260821,26069.0,8.88,231492.72,8.84,0.0412784,0.26943,6315.42
920821.BJ,20260821,3611.0,17.58,63481.38,17.7,0.00495653,0.167836,7285.34
920819.BJ,20260821,28336.0,2.98,84441.28,3.01,0.00233868,0.255049,121162.0
920810.BJ,20260821,5100.0,9.37,47787.0,9.18,0.00817209,0.252892,6240.75
920809.BJ,20260821,6530.0,7.49,48909.7,7.48,0.00142233,0.0927916,45910.7
920808.BJ,20260821,2972.0,59.0,175348.0,59.29,0.00152597,0.176432,19476.1
920807.BJ,20260821,12326.0,9.21,113522.46,9.34,0.00997645,0.403302,12355.1
920806.BJ,20260821,5400.0,10.03,54162.0,10.08,0.00179559,0.274781,30073.7
920802.BJ,20260821,7205.0,10.23,73707.15,10.33,0.0198936,0.373532,3621.76
920799.BJ,20260821,30785.0,32.32,994971.2,32.07,0.0256392,0.730819,12007.0
920792.BJ,20260821,0.0,,0.0,9.62,0.0,0.0,10162.6
