ts_code,trade_date,vol,price,amount,pre_close,turnover_rate,volume_ratio,float_share
002638.SZ,20260819,1350500.0,3.87,5226435.0,3.85,0.0998388,5.49461,135268.0
002738.SZ,20260819,126900.0,52.65,6681285.0,53.72,0.0178477,0.674073,71101.5
002772.SZ,20260819,347100.0,11.27,3911817.0,11.57,0.0933977,2.46438,37163.7
002771.SZ,20260819,24600.0,12.84,315864.0,12.91,0.0140962,0.479151,17451.5
002769.SZ,20260819,21300.0,6.97,148461.0,6.99,0.0057103,0.417907,37301.0
002768.SZ,20260819,94800.0,65.0,6162000.0,66.58,0.0375805,1.02274,25225.8
002767.SZ,20260819,15500.0,18.49,286595.0,18.49,0.0118971,0.538424,13028.4
002766.SZ,20260819,358800.0,4.3,1542840.0,4.34,0.041868,0.64572,85697.8
002765.SZ,20260819,14200.0,7.19,102098.0,7.26,0.00238292,0.17194,59590.8
002763.SZ,20260819,8600.0,7.68,66048.0,7.67,0.00283254,0.172592,30361.4
002762.SZ,20260819,76300.0,10.2,778260.0,10.33,0.0360964,0.256504,21137.8
002761.SZ,20260819,261600.0,7.15,1870440.0,7.22,0.0241822,2.53275,108179.0
002760.SZ,20260819,8600.0,17.77,152822.0,17.95,0.0079638,0.329164,10798.9
002759.SZ,20260819,264200.0,17.51,4626142.0,17.7,0.0527407,0.815331,50094.2
002758.SZ,20260819,220600.0,8.2,1808920.0,8.3,0.0425665,2.82571,51824.8
002757.SZ,20260819,51900.0,17.03,883857.0,17.41,0.0184008,0.259233,28205.3
002756.SZ,20260819,98600.0,47.17,4650962.0,48.18,0.0254729,0.870901,38707.8
002755.SZ,20260819,18000.0,13.35,240300.0,13.45,0.00193934,0.176307,92815.0
002753.SZ,20260819,38000.0,6.6,250800.0,6.66,0.012847,0.847915,29578.9
002752.SZ,20260819,26200.0,6.02,157724.0,6.0,0.00268573,0.306731,97552.7
002749.SZ,20260819,65100.0,8.67,564417.0,8.82,0.0119599,1.47302,54431.9
002748.SZ,20260819,13300.0,11.87,157871.0,12.01,0.00554167,0.257611,24000.0
002747.SZ,20260819,1282300.0,38.0,48727400.0,40.04,0.163886,1.64695,78243.5
002746.SZ,20260819,56100.0,6.12,343332.0,6.13,0.00790501,0.290123,70967.6
002745.SZ,20260819,609600.0,11.49,7004304.0,11.77,0.0572884,0.992762,106409.0
002743.SZ,20260819,1198800.0,4.33,5190804.0,4.47,0.275858,13.6778,43457.1
002742.SZ,20260819,463300.0,4.16,1927328.0,4.31,0.0884293,1.36702,52392.1
002741.SZ,20260819,424300.0,26.97,11443371.0,28.26,0.0986683,1.19675,43002.7
002739.SZ,20260819,1401800.0,8.74,12251732.0,8.81,0.0673294,0.549888,208200.0
002703.SZ,20260819,494500.0,15.02,7427390.0,15.5,0.0843787,1.01949,58604.8
002702.SZ,20260819,370800.0,5.1,1891080.0,5.17,0.0808294,0.855643,45874.4
002701.SZ,20260819,27700.0,4.73,131021.0,4.73,0.00108315,0.127287,255736.0
002700.SZ,20260819,21300.0,6.42,136746.0,6.41,0.00991685,0.292595,21478.6
002666.SZ,20260819,65400.0,4.28,279912.0,4.28,0.0130626,0.735474,50066.8
002664.SZ,20260819,11400.0,16.02,182628.0,16.16,0.00282915,0.215504,40294.7
002663.SZ,20260819,55500.0,1.66,92130.0,1.67,0.0032511,0.176987,170712.0
002662.SZ,20260819,67400.0,3.2,215680.0,3.23,0.00449339,0.751828,149998.0
002661.SZ,20260819,85700.0,8.1,694170.0,8.09,0.027787,2.69634,30841.7
002660.SZ,20260819,49000.0,7.46,365540.0,7.42,0.0142863,1.0579,34298.7
002659.SZ,20260819,94100.0,4.51,424391.0,4.56,0.0157285,0.508887,59827.8
002658.SZ,20260819,187200.0,7.69,1439568.0,7.82,0.0522086,1.09211,35856.1
002657.SZ,20260819,51100.0,15.09,771099.0,15.36,0.0152026,0.558115,33612.7
002656.SZ,20260819,44700.0,3.0,134100.0,3.0,0.00650998,0.419396,68663.8
002655.SZ,20260819,512200.0,36.69,18792618.0,38.02,0.141002,1.62006,36325.7
002654.SZ,20260819,1084800.0,13.9,15078720.0,14.26,0.128342,2.04436,84524.3
002653.SZ,20260819,25400.0,69.56,1766824.0,69.56,0.00473187,0.371234,53678.6
002652.SZ,20260819,259700.0,4.01,1041397.0,4.08,0.0507163,1.91995,51206.4
002651.SZ,20260819,766000.0,8.88,6802080.0,8.81,0.135464,3.02529,56546.4
002650.SZ,20260819,400.0,6.1,2440.0,6.13,3.61322e-05,0.0120663,110705.0
002649.SZ,20260819,207300.0,9.6,1990080.0,9.78,0.038649,0.530925,53636.5
002648.SZ,20260819,192700.0,26.78,5160506.0,26.83,0.00572408,0.387026,336648.0
002647.SZ,20260819,182300.0,11.81,2152963.0,11.97,0.0179554,0.615507,101529.0
002646.SZ,20260819,29300.0,6.94,203342.0,6.95,0.00615545,0.540855,47600.1
002645.SZ,20260819,497700.0,20.01,9958977.0,20.72,0.0731682,1.12271,68021.4
002644.SZ,20260819,126600.0,8.34,1055844.0,8.34,0.0247916,0.654913,51065.7
002643.SZ,20260819,152700.0,14.07,2148489.0,14.37,0.016925,0.704819,90221.5
002642.SZ,20260819,20100.0,7.14,143514.0,7.24,0.00303818,0.142722,66158.0
002641.SZ,20260819,21800.0,3.94,85892.0,3.93,0.00192241,0.309276,113399.0
002640.SZ,20260819,106100.0,3.26,345886.0,3.29,0.00685285,0.121501,154826.0
002639.SZ,20260819,134600.0,11.85,1595010.0,12.01,0.0204053,0.668396,65963.4
002667.SZ,20260819,405100.0,15.87,6428937.0,14.43,0.171209,2.01064,23661.1
002668.SZ,20260819,960600.0,9.74,9356244.0,9.85,0.0886071,2.44204,108411.0
002669.SZ,20260819,73100.0,12.7,928370.0,12.82,0.0241479,0.491799,30271.8
002686.SZ,20260819,70500.0,6.06,427230.0,6.06,0.0134869,0.390893,52272.9
002698.SZ,20260819,104900.0,12.58,1319642.0,12.7,0.0124269,0.292687,84413.8
002697.SZ,20260819,194200.0,4.65,903030.0,4.69,0.016915,0.935113,114809.0
002696.SZ,20260819,872100.0,6.13,5345973.0,6.22,0.260906,3.72455,33425.9
002695.SZ,20260819,11800.0,11.46,135228.0,11.48,0.00230714,0.111212,51145.5
002694.SZ,20260819,16400.0,2.08,34112.0,2.08,0.00228159,0.630841,71879.8
002693.SZ,20260819,72400.0,9.73,704452.0,9.85,0.0176164,0.399765,41098.2
002692.SZ,20260819,22100.0,4.12,91052.0,4.14,0.00307913,0.197213,71773.4
002691.SZ,20260819,0.0,,0.0,4.31,0.0,0.0,33597.9
002690.SZ,20260819,79100.0,15.58,1232378.0,15.68,0.0182364,1.21614,43374.7
002689.SZ,20260819,318240.0,2.8,891072.0,2.82,0.0305146,6.4555,104291.0
002688.SZ,20260819,302900.0,5.3,1605370.0,5.36,0.0405237,3.58781,74746.4
002687.SZ,20260819,68900.0,6.5,447850.0,6.6,0.0166669,0.138798,41339.4
002685.SZ,20260819,232000.0,5.7,1322400.0,5.8,0.023026,0.34645,100756.0
002670.SZ,20260819,76100.0,11.0,837100.0,11.06,0.00468783,0.384163,162335.0
002683.SZ,20260819,14600.0,30.12,439752.0,30.49,0.00219035,0.128996,66655.9
002682.SZ,20260819,928400.0,4.71,4372764.0,4.77,0.165087,1.03685,56236.9
002681.SZ,20260819,276500.0,4.47,1235955.0,4.51,0.0176197,0.876564,156926.0
002679.SZ,20260819,50100.0,9.16,458916.0,9.25,0.0212508,1.53622,23575.6
002678.SZ,20260819,37100.0,4.6,170660.0,4.63,0.00273282,0.571005,135757.0
002677.SZ,20260819,5800.0,7.04,40832.0,7.03,0.00105166,0.0476811,55151.0
002676.SZ,20260819,281000.0,5.15,1447150.0,5.22,0.0390291,2.08164,71997.6
002675.SZ,20260819,8800.0,12.94,113872.0,12.96,0.00118378,0.110025,74338.4
002674.SZ,20260819,263200.0,28.51,7503832.0,30.55,0.0899633,0.860588,29256.4
002673.SZ,20260819,88500.0,6.54,578790.0,6.56,0.00198005,0.411745,446958.0
002672.SZ,20260819,34400.0,3.66,125904.0,3.65,0.00380061,0.461907,90511.8
002671.SZ,20260819,35800.0,3.94,141052.0,3.96,0.00649261,0.442984,55139.6
161118.SZ,20260819,0.0,,0.0,1.601,,0.0,
161121.SZ,20260819,0.0,,0.0,1.601,,0.0,
001368.SZ,20260819,11500.0,23.6,271400.0,23.52,0.0106402,0.758235,10808.1
301176.SZ,20260819,28500.0,48.97,1395645.0,50.45,0.0173724,0.393798,16405.4
301173.SZ,20260819,1100.0,32.14,35354.0,32.32,0.00356811,0.128923,3082.87
301172.SZ,20260819,14800.0,18.28,270544.0,18.53,0.00890023,0.282099,16628.8
301171.SZ,20260819,226000.0,36.97,8355220.0,37.7,0.0450303,0.243687,50188.5
301170.SZ,20260819,2900.0,23.19,67251.0,23.16,0.00763083,0.42759,3800.37
301169.SZ,20260819,4400.0,53.96,237424.0,55.1,0.00611034,0.278584,7200.9
301168.SZ,20260819,1400.0,42.11,58954.0,42.27,0.00146884,0.103111,9531.33
301167.SZ,20260819,12300.0,13.97,171831.0,14.09,0.0116351,0.772922,10571.5
301166.SZ,20260819,3900.0,29.02,113178.0,29.3,0.00691239,0.188542,5642.05
301165.SZ,20260819,465043.0,132.04,61404277.72,136.99,0.041759,1.49948,111364.0
301163.SZ,20260819,3100.0,23.37,72447.0,23.51,0.00566462,0.282607,5472.56
301162.SZ,20260819,11100.0,40.0,444000.0,40.36,0.00916089,0.456587,12116.7
301161.SZ,20260819,23500.0,29.01,681735.0,29.73,0.0304414,0.547149,7719.76
301160.SZ,20260819,16200.0,45.99,745038.0,46.55,0.0146239,0.277226,11077.7
301159.SZ,20260819,3000.0,33.45,100350.0,33.49,0.00565878,0.097276,5301.5
301158.SZ,20260819,301800.0,16.35,4934430.0,16.47,0.158713,1.81133,19015.4
301157.SZ,20260819,0.0,,0.0,63.59,0.0,0.0,2065.78
301156.SZ,20260819,224070.0,12.45,2789671.5,12.88,0.18942,3.65077,11829.3
301155.SZ,20260819,14100.0,45.8,645780.0,45.55,0.0114394,0.381483,12325.8
301153.SZ,20260819,17700.0,17.05,301785.0,17.22,0.0053353,0.47885,33175.2
301152.SZ,20260819,19900.0,19.32,384468.0,19.69,0.0280364,0.591956,7097.92
301151.SZ,20260819,10100.0,17.1,172710.0,16.97,0.00598186,0.350518,16884.4
301150.SZ,20260819,104500.0,39.7,4148650.0,41.0,0.0343932,0.517771,30383.9
301149.SZ,20260819,15700.0,7.98,125286.0,8.01,0.00461614,0.222218,34011.1
301148.SZ,20260819,1600.0,51.52,82432.0,52.26,0.00271771,0.0610101,5887.31
301141.SZ,20260819,3200.0,42.4,135680.0,42.82,0.00718897,0.0835742,4451.26
301139.SZ,20260819,171000.0,3.75,641250.0,3.85,0.224506,0.956272,7616.71
301138.SZ,20260819,600.0,27.43,16458.0,27.44,0.000875144,0.0769193,6856.01
301175.SZ,20260819,13600.0,5.41,73576.0,5.42,0.00218692,0.116594,62188.0
301177.SZ,20260819,1900.0,22.75,43225.0,22.83,0.000474988,0.260471,40001.0
301136.SZ,20260819,110900.0,11.39,1263151.0,11.59,0.0403423,2.29323,27489.7
301178.SZ,20260819,10300.0,36.94,380482.0,37.5,0.0149954,0.479222,6868.76
301208.SZ,20260819,11600.0,30.16,349856.0,30.63,0.0172054,0.668845,6742.09
301207.SZ,20260819,2500.0,17.81,44525.0,17.83,0.000416217,0.0515934,60064.8
301206.SZ,20260819,8300.0,24.5,203350.0,24.56,0.00637111,0.580508,13027.6
301205.SZ,20260819,116300.0,292.0,33959600.0,301.3,0.138874,1.40936,8374.52
301203.SZ,20260819,1700.0,34.35,58395.0,34.69,0.00387752,0.217358,4384.25
301202.SZ,20260819,35900.0,37.05,1330095.0,38.17,0.0450906,1.25362,7961.75
301201.SZ,20260819,19400.0,36.94,716636.0,37.23,0.0178729,0.114035,10854.4
301200.SZ,20260819,21600.0,296.0,6393600.0,309.0,0.00507951,0.697729,42523.8
301199.SZ,20260819,17400.0,18.95,329730.0,19.14,0.0096841,1.11643,17967.6
301198.SZ,20260819,26200.0,12.28,321736.0,12.42,0.0161452,1.0215,16227.7
301197.SZ,20260819,4600.0,24.95,114770.0,25.2,0.00422991,0.211079,10874.9
301196.SZ,20260819,89200.0,88.0,7849600.0,91.5,0.0827491,1.1967,10779.6
301195.SZ,20260819,5300.0,26.63,141139.0,26.9,0.00604403,0.262097,8768.98
301193.SZ,20260819,900.0,18.18,16362.0,18.26,0.000488649,0.0328518,18418.1
301192.SZ,20260819,8900.0,20.02,178178.0,20.17,0.0180855,0.841438,4921.08
301191.SZ,20260819,63100.0,96.4,6082840.0,99.4,0.0863701,0.969189,7305.77
301190.SZ,20260819,29200.0,18.22,532024.0,18.41,0.0204047,0.499712,14310.4
301189.SZ,20260819,27800.0,53.4,1484520.0,54.9,0.0176015,0.577502,15794.1
301188.SZ,20260819,325800.0,43.51,14175558.0,45.36,0.121778,1.23864,26753.7
301187.SZ,20260819,6100.0,15.17,92537.0,15.16,0.00239279,0.246738,25493.3
301186.SZ,20260819,5000.0,35.7,178500.0,35.86,0.00463465,0.393834,10788.3
301185.SZ,20260819,5800.0,16.5,95700.0,16.56,0.00418267,0.255524,13866.7
301183.SZ,20260819,111700.0,214.68,23979756.0,217.53,0.190291,1.66024,5869.96
301182.SZ,20260819,23300.0,71.23,1659659.0,73.13,0.0266639,0.726537,8738.42
301181.SZ,20260819,1200.0,23.0,27600.0,23.01,0.00102358,0.0488176,11723.6
301180.SZ,20260819,9500.0,11.78,111910.0,11.81,0.00578781,0.327139,16413.8
301179.SZ,20260819,75400.0,20.42,1539668.0,20.44,0.0317507,1.94128,23747.5
301137.SZ,20260819,12400.0,33.5,415400.0,34.23,0.00682018,0.233475,18181.3
301135.SZ,20260819,11600.0,16.9,196040.0,16.97,0.011487,0.767741,10098.4
301210.SZ,20260819,3900.0,26.0,101400.0,26.44,0.00633647,0.112377,6154.85
301100.SZ,20260819,5000.0,16.31,81550.0,16.48,0.00563526,0.311327,8872.7
301098.SZ,20260819,473432.0,8.48,4014703.36,8.68,0.245318,6.60292,19298.7
301097.SZ,20260819,2200.0,35.69,78518.0,35.35,0.00561694,0.364686,3916.72
301096.SZ,20260819,6700.0,50.5,338350.0,50.75,0.00806355,0.17461,8309.0
301095.SZ,20260819,37400.0,77.05,2881670.0,79.21,0.021616,0.631702,17302.0
301093.SZ,20260819,9600.0,78.53,753888.0,80.02,0.00471782,0.207678,20348.4
301092.SZ,20260819,11100.0,47.79,530469.0,48.5,0.0182148,0.336968,6093.94
301091.SZ,20260819,15100.0,18.83,284333.0,18.8,0.00286375,0.230052,52728.0
301090.SZ,20260819,27200.0,6.62,180064.0,6.65,0.00184917,0.393962,147093.0
301089.SZ,20260819,3300.0,24.89,82137.0,24.82,0.00364762,0.0905849,9047.01
301088.SZ,20260819,5000.0,12.64,63200.0,12.58,0.00265957,0.337026,18800.0
301087.SZ,20260819,3000.0,49.5,148500.0,49.74,0.00154646,0.173367,19399.1
301086.SZ,20260819,14000.0,126.99,1777860.0,130.05,0.0200686,0.456008,6976.09
301085.SZ,20260819,82200.0,64.08,5267376.0,63.95,0.139531,1.77124,5891.17
301083.SZ,20260819,3300.0,14.1,46530.0,14.29,0.00385469,0.181893,8560.99
301082.SZ,20260819,28400.0,10.02,284568.0,10.11,0.0104141,0.211165,27270.8
301081.SZ,20260819,3700.0,12.46,46102.0,12.52,0.00164824,0.101941,22448.3
301080.SZ,20260819,227808.0,91.79,20910496.32,91.45,0.179606,1.06101,12683.7
301079.SZ,20260819,46000.0,30.15,1386900.0,30.13,0.059792,1.73772,7693.34
301078.SZ,20260819,355000.0,7.41,2630550.0,7.34,0.0281312,2.62512,126195.0
301077.SZ,20260819,44100.0,22.0,970200.0,22.34,0.0461435,0.602669,9557.14
301076.SZ,20260819,9800.0,22.3,218540.0,22.49,0.0064243,0.33907,15254.6
301075.SZ,20260819,0.0,,0.0,55.82,0.0,0.0,8000.0
301073.SZ,20260819,9500.0,18.1,171950.0,18.32,0.00534336,0.197955,17779.1
301072.SZ,20260819,15300.0,43.58,666774.0,43.29,0.0227882,0.482912,6713.99
301071.SZ,20260819,173100.0,62.01,10733931.0,64.6,0.0925426,1.1746,18704.9
301070.SZ,20260819,9800.0,67.09,657482.0,69.25,0.0115547,0.310021,8481.39
301069.SZ,20260819,10200.0,16.83,171666.0,16.99,0.00239002,0.144363,42677.4
301099.SZ,20260819,50380.0,51.3,2584494.0,53.4,0.0438184,0.68236,11497.4
301101.SZ,20260819,1200.0,29.4,35280.0,29.68,0.000618228,0.0797643,19410.3
301133.SZ,20260819,14900.0,30.17,449533.0,30.6,0.013407,0.539089,11113.6
301102.SZ,20260819,9300.0,9.68,90024.0,9.76,0.00229064,0.428618,40600.0
301132.SZ,20260819,61800.0,37.5,2317500.0,38.38,0.065235,1.19896,9473.44
301131.SZ,20260819,3400.0,33.89,115226.0,34.28,0.00868346,0.463324,3915.49
301130.SZ,20260819,170000.0,27.98,4756600.0,27.82,0.288051,2.36382,5901.74
301129.SZ,20260819,357464.0,25.04,8950898.56,26.46,0.529792,5.05942,6747.25
301128.SZ,20260819,106580.0,115.18,12275884.4,118.2,0.0836647,1.62366,12738.9
301127.SZ,20260819,550300.0,19.25,10593275.0,19.41,0.0840894,1.10861,65442.2
301126.SZ,20260819,70100.0,9.95,697495.0,10.13,0.0508456,1.45037,13786.8
301125.SZ,20260819,9000.0,13.03,117270.0,13.1,0.00512004,0.270585,17578.0
301123.SZ,20260819,95700.0,75.85,7258845.0,79.11,0.0579854,0.810596,16504.2
301122.SZ,20260819,8900.0,34.91,310699.0,35.17,0.0117662,0.22063,7564.07
301121.SZ,20260819,6600.0,35.61,235026.0,36.2,0.00859815,0.496497,7676.07
301120.SZ,20260819,55900.0,15.3,855270.0,15.58,0.0247608,0.378664,22576.0
301119.SZ,20260819,2300.0,21.85,50255.0,22.12,0.00195322,0.0876806,11775.4
301118.SZ,20260819,8800.0,22.7,199760.0,22.96,0.00830711,0.350313,10593.3
301117.SZ,20260819,46880.0,19.77,926817.6,19.46,0.0404644,0.392846,11585.5
301116.SZ,20260819,148200.0,9.69,1436058.0,9.81,0.0330084,1.18503,44897.7
301115.SZ,20260819,33100.0,32.97,1091307.0,34.05,0.0221847,0.564837,14920.2
301113.SZ,20260819,8400.0,16.55,139020.0,16.61,0.0117213,0.838703,7166.42
301112.SZ,20260819,9500.0,32.31,306945.0,32.78,0.00861548,0.75341,11026.7
301111.SZ,20260819,768200.0,23.47,18029654.0,23.85,0.480125,10.8427,16000.0
301110.SZ,20260819,18200.0,36.3,660660.0,36.81,0.019974,0.519199,9111.85
301109.SZ,20260819,4200.0,13.5,56700.0,13.49,0.000672766,0.141044,62428.9
301108.SZ,20260819,43100.0,36.73,1583063.0,37.77,0.0664781,2.652,6483.34
301107.SZ,20260819,1600.0,20.94,33504.0,20.96,0.0019714,0.0457063,8116.07
301106.SZ,20260819,533400.0,22.58,12044172.0,21.18,0.373109,22.0884,14296.1
301105.SZ,20260819,1400.0,47.98,67172.0,47.81,0.00706625,0.274718,1981.25
301103.SZ,20260819,18600.0,16.81,312666.0,16.87,0.0152918,0.668875,12163.4
301209.SZ,20260819,11000.0,60.29,663190.0,61.6,0.00821164,0.17015,13395.6
301211.SZ,20260819,54400.0,12.0,652800.0,12.12,0.013027,0.352872,41759.5
161122.SZ,20260819,2600.0,0.594,1544.4,0.602,,0.241091,
301322.SZ,20260819,11900.0,40.98,487662.0,41.93,0.0123684,0.24827,9621.27
301320.SZ,20260819,6900.0,13.21,91149.0,13.21,0.00604155,0.437669,11420.9
301319.SZ,20260819,432219.0,126.14,54520104.66,130.0,0.31431,2.89156,13751.4
301318.SZ,20260819,2000.0,20.49,40980.0,20.7,0.00214636,0.222083,9318.12
301317.SZ,20260819,14400.0,44.3,637920.0,45.56,0.0275879,0.599863,5219.67
301316.SZ,20260819,110700.0,41.94,4642758.0,42.57,0.0282941,0.83139,39124.7
301315.SZ,20260819,7855.0,41.68,327396.4,42.35,0.00892614,0.131558,8800.0
301314.SZ,20260819,4000.0,43.51,174040.0,43.97,0.021909,0.425694,1825.74
301313.SZ,20260819,60700.0,37.18,2256826.0,37.79,0.0772722,1.0455,7855.35
301312.SZ,20260819,52300.0,72.5,3791750.0,75.45,0.0616935,0.728538,8477.39
301311.SZ,20260819,10500.0,13.51,141855.0,13.62,0.004375,0.720389,24000.0
301310.SZ,20260819,60300.0,56.43,3402729.0,57.1,0.0988753,0.745874,6098.59
301309.SZ,20260819,5400.0,31.25,168750.0,31.2,0.0089137,0.304107,6058.09
301308.SZ,20260819,338571.0,387.0,131026977.0,412.18,0.120124,1.71824,28185.2
301307.SZ,20260819,14300.0,54.5,779350.0,56.03,0.0131456,0.171425,10878.1
301306.SZ,20260819,70800.0,105.58,7475064.0,101.3,0.121519,3.05273,5826.25
301305.SZ,20260819,36600.0,24.69,903654.0,24.98,0.0294327,0.500605,12435.2
301303.SZ,20260819,21900.0,14.15,309885.0,14.38,0.0214286,0.484805,10220.0
301302.SZ,20260819,7100.0,23.13,164223.0,23.33,0.00510828,0.194699,13899.0
301301.SZ,20260819,637000.0,9.16,5834920.0,9.25,0.102745,3.6571,61998.2
301300.SZ,20260819,9700.0,32.28,313116.0,32.95,0.0248242,1.23134,3907.48
301299.SZ,20260819,5500.0,44.0,242000.0,44.15,0.0122825,0.503667,4477.92
301298.SZ,20260819,9700.0,12.78,123966.0,12.83,0.00896627,0.701271,10818.3
301297.SZ,20260819,178100.0,36.28,6461468.0,37.32,0.0337166,1.1029,52822.7
301296.SZ,20260819,34200.0,6.48,221616.0,6.45,0.00799941,1.27218,42753.2
301295.SZ,20260819,199832.0,46.42,9276201.44,46.32,0.679701,7.08069,2940.0
301293.SZ,20260819,27600.0,54.47,1503372.0,55.1,0.0133989,0.198029,20598.7
301292.SZ,20260819,112700.0,68.65,7736855.0,69.9,0.132294,0.829515,8518.92
301321.SZ,20260819,24900.0,38.36,955164.0,40.26,0.0168681,0.459806,14761.6
301323.SZ,20260819,4800.0,74.62,358176.0,76.0,0.00700089,0.373602,6856.27
301290.SZ,20260819,800.0,29.28,23424.0,29.45,0.0010053,0.0367469,7957.85
301325.SZ,20260819,4500.0,31.0,139500.0,31.33,0.00312733,0.355526,14389.3
301365.SZ,20260819,40650.0,39.24,1595106.0,39.69,0.0330158,0.718242,12312.3
301363.SZ,20260819,475800.0,18.0,8564400.0,18.57,0.0911441,3.10809,52203.0
301362.SZ,20260819,20800.0,131.62,2737696.0,137.0,0.0508003,0.468473,4094.47
301361.SZ,20260819,8600.0,27.52,236672.0,27.75,0.0152655,0.68154,5633.6
301360.SZ,20260819,14100.0,54.37,766617.0,55.43,0.0414042,0.725071,3405.45
301359.SZ,20260819,13000.0,16.85,219050.0,16.92,0.018272,0.845109,7114.7
301358.SZ,20260819,219500.0,69.4,15233300.0,70.05,0.028718,1.06871,76433.0
301357.SZ,20260819,57400.0,104.35,5989690.0,102.0,0.0602941,1.06409,9520.0
301356.SZ,20260819,9600.0,19.77,189792.0,19.89,0.0075771,0.570512,12669.8
301355.SZ,20260819,9600.0,10.04,96384.0,10.13,0.00687099,0.482949,13971.8
301353.SZ,20260819,10700.0,19.08,204156.0,19.25,0.0262082,0.605817,4082.69
301349.SZ,20260819,14300.0,46.45,664235.0,46.86,0.0127093,0.347479,11251.6
301348.SZ,20260819,150800.0,21.51,3243708.0,22.16,0.0779414,0.918835,19347.9
301345.SZ,20260819,6000.0,265.0,1590000.0,270.69,0.0171283,0.462887,3502.97
301339.SZ,20260819,19100.0,11.06,211246.0,11.16,0.00333195,0.514137,57323.8
301338.SZ,20260819,39800.0,102.14,4065172.0,105.91,0.0366702,0.831317,10853.5
301337.SZ,20260819,800.0,25.81,20648.0,26.22,0.000784823,0.0627729,10193.4
301336.SZ,20260819,12500.0,42.24,528000.0,42.78,0.0311209,0.678163,4016.59
301335.SZ,20260819,17200.0,22.33,384076.0,22.55,0.0194588,0.489994,8839.19
301333.SZ,20260819,10500.0,63.69,668745.0,63.68,0.0108855,0.21994,9645.85
301332.SZ,20260819,5700.0,7.76,44232.0,7.8,0.00215224,0.121329,26484.0
301331.SZ,20260819,6600.0,22.0,145200.0,22.22,0.00643042,0.387522,10263.7
301330.SZ,20260819,2800.0,24.34,68152.0,24.64,0.00136807,0.135174,20466.9
301329.SZ,20260819,18800.0,19.81,372428.0,20.01,0.0284676,0.544833,6604.0
301328.SZ,20260819,38700.0,64.36,2490732.0,64.57,0.0336042,1.49482,11516.4
301327.SZ,20260819,5600.0,43.82,245392.0,44.16,0.00392231,0.609367,14277.3
301326.SZ,20260819,9900.0,108.47,1073853.0,111.21,0.0137357,0.453827,7207.49
301291.SZ,20260819,198100.0,40.99,8120119.0,41.23,0.121053,1.64842,16364.7
301289.SZ,20260819,5500.0,43.98,241890.0,44.18,0.00709669,1.2007,7750.09
301212.SZ,20260819,39000.0,23.0,897000.0,23.0,0.0416,3.65449,9375.0
301252.SZ,20260819,1300.0,33.5,43550.0,34.22,0.000957946,0.0430688,13570.7
301248.SZ,20260819,19500.0,64.05,1248975.0,66.34,0.0173598,0.262115,11232.9
301246.SZ,20260819,63700.0,21.02,1338974.0,21.45,0.0374535,0.826588,17007.7
301239.SZ,20260819,6500.0,35.04,227760.0,35.23,0.00457605,0.152124,14204.4
301238.SZ,20260819,49600.0,16.35,810960.0,16.54,0.00676364,0.655699,73333.3
301237.SZ,20260819,6300.0,56.36,355068.0,57.28,0.0108155,0.482987,5825.0
301236.SZ,20260819,423900.0,38.63,16375257.0,39.9,0.0539513,1.46391,78570.9
301235.SZ,20260819,326200.0,47.06,15350972.0,49.0,0.312997,2.05327,10421.8
301234.SZ,20260819,67000.0,89.99,6029330.0,95.0,0.166789,1.76183,4017.06
301233.SZ,20260819,1200.0,33.62,40344.0,33.9,0.00304753,0.155969,3937.61
301232.SZ,20260819,192500.0,120.0,23100000.0,115.5,0.307541,5.1637,6259.33
301231.SZ,20260819,18500.0,28.3,523550.0,28.95,0.0282741,0.444441,6543.1
301230.SZ,20260819,84100.0,36.59,3077219.0,36.96,0.051675,0.314768,16274.8
301229.SZ,20260819,12000.0,12.22,146640.0,12.26,0.00928213,0.39694,12928.1
301228.SZ,20260819,8800.0,60.33,530904.0,61.3,0.0073677,0.214019,11944.0
301227.SZ,20260819,3400.0,26.89,91426.0,27.45,0.00460029,0.134454,7390.84
301226.SZ,20260819,1800.0,30.5,54900.0,30.8,0.00165441,0.0953276,10880.0
301225.SZ,20260819,4200.0,61.0,256200.0,62.54,0.00954806,0.119965,4398.8
301223.SZ,20260819,1800.0,16.72,30096.0,16.78,0.000932026,0.230352,19312.8
301222.SZ,20260819,500.0,25.0,12500.0,25.15,0.000469043,0.0344234,10660.0
301221.SZ,20260819,3600.0,28.88,103968.0,28.95,0.00402951,0.259427,8934.08
301220.SZ,20260819,1800.0,28.61,51498.0,28.85,0.00230719,0.181891,7801.71
301219.SZ,20260819,61750.0,47.8,2951650.0,48.69,0.0225992,0.753696,27324.0
301218.SZ,20260819,63700.0,44.5,2834650.0,45.45,0.0909106,0.642345,7006.88
301217.SZ,20260819,344185.0,117.68,40503690.8,124.21,0.0415173,0.709225,82901.6
301216.SZ,20260819,40300.0,17.09,688727.0,17.43,0.00739978,0.406864,54461.1
301215.SZ,20260819,11800.0,5.19,61242.0,5.19,0.000892317,0.168996,132240.0
301213.SZ,20260819,3600.0,44.94,161784.0,45.5,0.00497269,0.25838,7239.55
301251.SZ,20260819,29380.0,46.88,1377334.4,48.6,0.0388677,0.283578,7558.97
301255.SZ,20260819,8100.0,21.15,171315.0,21.16,0.00605939,0.725709,13367.7
