ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
603180.SH,20260820,15.53,1.0337,3.4792,0.59,109.484,,0.8878,0.7258,0.7418,2.4973,0.6371,15425.7,15425.7,4582.92,239561.0,239561.0,
300324.SZ,20260820,3.6,1.6136,1.7679,0.95,,,2.5134,2.9721,3.3052,,,172759.0,170999.0,156073.0,621933.0,615597.0,
002030.SZ,20260820,5.97,2.5611,3.7459,1.31,,,1.1902,11.0585,11.3536,,,140345.0,140345.0,95953.7,837857.0,837857.0,
600588.SH,20260820,10.88,1.1551,1.9775,0.58,,,5.3915,4.049,4.0135,,,341700.0,341700.0,199592.0,3717690.0,3717690.0,
688797.SH,20260820,307.31,9.7803,9.7803,0.7,211.225,192.93,37.7775,55.0061,51.5751,,,15529.0,2919.27,2919.27,4772230.0,897121.0,
000656.SZ,20260820,1.26,1.9333,2.7396,0.88,0.455,0.4318,3.243,1.9381,2.0941,,,1058870.0,758735.0,535427.0,1334180.0,956006.0,
688247.SH,20260820,10.21,3.4405,10.054,0.87,97.4795,106.266,3.5373,10.3648,10.7097,0.6014,0.3395,45334.0,45334.0,15513.1,462860.0,462860.0,
002905.SZ,20260820,7.72,1.6397,6.0902,0.9,98.4023,,44.539,2.5269,3.2661,,,37632.0,34944.0,9408.0,290519.0,269768.0,
002749.SZ,20260820,8.82,1.259,2.9826,1.21,15.7205,18.5064,2.5853,2.3859,2.403,12.3788,4.7509,55647.2,54431.7,22977.4,490808.0,480088.0,
600287.SH,20260820,4.86,0.8963,1.9222,1.43,84.5757,92.9449,0.9292,0.8584,0.8734,,,43679.6,43679.6,20366.0,212283.0,212283.0,
300376.SZ,20260820,4.43,0.6301,1.3044,0.71,429.535,,1.5896,2.81,2.6812,0.469,0.0445,232824.0,232743.0,112425.0,1031410.0,1031050.0,
600511.SH,20260820,26.84,1.1989,2.1955,1.45,10.1427,10.5046,1.0766,0.386,0.3781,2.9806,2.9806,75450.3,55334.6,30215.8,2025090.0,1485180.0,
603696.SH,20260820,13.32,7.4683,17.6557,0.51,113.945,94.5567,5.416,5.3509,5.2423,0.6757,0.5255,23520.0,23520.0,9948.84,313286.0,313286.0,
605333.SH,20260820,17.81,1.8652,6.6039,1.73,17.1744,19.7542,2.3968,0.9734,0.9631,1.2155,1.123,46404.0,46404.0,13106.4,826456.0,826456.0,
600269.SH,20260820,3.79,0.9458,2.0872,1.31,6.9174,12.2358,0.4601,1.4087,1.5099,4.4855,4.4855,233541.0,233541.0,105827.0,885119.0,885119.0,
300904.SZ,20260820,40.95,1.3602,2.1398,0.69,,,5.073,3.3789,2.9764,,,7238.32,3458.32,2198.32,296409.0,141618.0,
600635.SH,20260820,4.49,0.9628,1.3158,0.73,31.93,48.7588,1.4915,2.2009,2.1994,0.8018,1.1136,295243.0,241879.0,176982.0,1325640.0,1086040.0,
000030.SZ,20260820,4.33,0.4559,1.6444,0.8,10.5987,11.2147,0.8725,0.4277,0.4247,3.5094,3.4642,171981.0,167091.0,46318.9,744678.0,723502.0,
300456.SZ,20260820,31.55,2.9179,3.0175,0.72,15.6783,16.2489,3.4876,28.032,35.0745,,1.1727,73221.3,59744.9,57773.3,2310130.0,1884950.0,
688819.SH,20260820,21.7,0.1726,1.2435,0.82,13.2548,16.9274,1.2307,0.4607,0.4657,1.885,2.5287,97210.0,97210.0,13490.0,2109460.0,2109460.0,
002493.SZ,20260820,13.53,0.6783,2.4657,1.14,159.324,43.9507,2.9142,0.4379,0.4593,0.7082,0.7082,998944.0,933807.0,256887.0,13515700.0,12634400.0,
603798.SH,20260820,12.7,1.2704,2.7017,1.02,63.8177,75.4051,2.6227,3.4242,3.6063,0.8529,0.7832,25645.0,25645.0,12058.8,325691.0,325691.0,
301376.SZ,20260820,20.55,0.7531,0.9083,0.45,24.6295,27.5604,2.4069,0.9506,0.9268,1.9384,1.9383,40246.9,19364.3,16056.5,827074.0,397936.0,
688190.SH,20260820,73.54,0.5189,1.4311,0.59,29.9766,31.8126,3.2808,4.6702,4.5564,1.2646,1.9037,12000.0,12000.0,4350.98,882480.0,882480.0,
601633.SH,20260820,15.55,0.2308,1.3059,1.36,13.5217,14.7242,1.5124,0.5987,0.5853,2.8847,2.2418,857847.0,621323.0,109823.0,13339500.0,9661580.0,
300169.SZ,20260820,5.61,2.0199,2.0633,0.6,145.865,58.7251,30.0603,4.2495,4.2213,,,33949.4,30173.6,29538.0,190456.0,169274.0,
600605.SH,20260820,24.49,1.477,2.3762,1.08,209.469,172.526,3.5155,48.9972,39.2637,0.5717,0.1633,20628.2,20628.2,12822.5,505186.0,505186.0,
002208.SZ,20260820,10.84,3.3013,7.9734,0.7,,,1.4702,0.862,0.8051,,,80329.2,80307.2,33250.1,870768.0,870530.0,
600704.SH,20260820,4.89,0.6339,1.1173,1.21,6.9791,7.0039,0.5999,0.0424,0.0423,4.2945,4.4742,517118.0,517118.0,293364.0,2528710.0,2528710.0,
688658.SH,20260820,15.49,2.9482,5.2895,0.93,,,2.1238,2.8497,2.8747,,,45000.0,45000.0,25082.0,697050.0,697050.0,
688088.SH,20260820,31.75,0.9881,1.5457,0.62,49.2911,48.4622,4.5953,13.8002,13.5381,1.4787,1.0068,40117.0,40117.0,25646.0,1273720.0,1273720.0,
600742.SH,20260820,7.57,0.6788,1.1018,1.19,12.0943,12.5533,0.6595,0.2831,0.2958,8.3223,6.8692,74305.8,74305.8,45778.4,562495.0,562495.0,
002253.SZ,20260820,9.5,1.7388,2.1323,0.96,,,2.5273,6.5911,6.5851,,,22562.6,20994.9,17120.1,214345.0,199452.0,
300256.SZ,20260820,2.68,1.0352,1.9113,1.28,,,6.7028,3.9691,4.0766,,,226839.0,224339.0,121505.0,607929.0,601229.0,
603198.SH,20260820,39.95,0.7662,2.7582,0.77,16.0955,16.0466,2.7864,5.3101,5.1539,3.7547,3.7547,80000.0,80000.0,22223.4,3196000.0,3196000.0,
688127.SH,20260820,69.8,2.3331,4.7018,1.28,72.8656,59.9209,12.1324,18.4449,16.3606,0.2846,0.4298,40589.8,40589.8,20141.1,2833170.0,2833170.0,
920015.BJ,20260820,39.33,3.5907,3.5907,0.68,27.4111,36.8342,3.1646,5.165,6.1113,,1.0933,13556.7,4001.24,4001.24,533184.0,157369.0,
600661.SH,20260820,8.79,2.4724,3.9364,0.68,29.095,21.9409,9.499,1.8351,1.7667,,,28654.9,28654.9,17997.3,251876.0,251876.0,
920171.BJ,20260820,16.13,1.0265,1.6776,0.56,329.478,157.217,7.3963,6.6925,6.3097,,,10023.3,6763.2,4138.27,161676.0,109090.0,
002321.SZ,20260820,2.04,1.8643,3.0797,1.05,,,4.7197,0.7988,0.7849,,,213289.0,212387.0,128569.0,435110.0,433269.0,
301611.SZ,20260820,99.8,10.6551,10.8512,1.39,150.518,201.943,23.4509,40.5374,37.9953,0.1002,0.1002,43600.0,14658.1,14393.2,4351280.0,1462880.0,
000715.SZ,20260820,5.17,1.5009,2.8929,0.39,24.4616,24.4135,1.3731,3.7449,3.8336,1.4879,1.2573,54043.5,48603.1,25215.7,279405.0,251278.0,
001360.SZ,20260820,18.11,4.7882,7.4978,0.96,73.9309,83.3144,2.5819,4.452,4.2792,0.819,1.092,20400.0,12548.4,8013.56,369444.0,227252.0,
601698.SH,20260820,24.36,0.9942,4.2291,1.45,233.222,258.796,6.4419,38.9091,38.8531,0.1326,0.1289,422439.0,422439.0,99310.5,10290600.0,10290600.0,
601985.SH,20260820,8.73,0.3217,0.7993,1.06,19.2986,21.8132,1.4966,2.1877,2.2243,1.8321,2.0566,2056800.0,1888330.0,759940.0,17955900.0,16485100.0,
300529.SZ,20260820,16.28,2.9092,3.6325,1.53,24.4009,24.7612,3.8931,6.4625,6.8074,4.7648,3.0971,79860.5,51240.2,41036.3,1300130.0,834191.0,
000419.SZ,20260820,4.98,1.1056,1.986,0.92,22.0161,18.9899,0.7922,1.5137,1.6038,3.012,2.6104,54358.3,54358.3,30261.0,270704.0,270704.0,
002214.SZ,20260820,14.35,3.9494,4.3101,2.36,,,6.8309,24.7282,24.6755,,,59866.3,47841.7,43837.7,859081.0,686528.0,
002585.SZ,20260820,9.76,6.0863,7.9339,0.44,,,1.3382,2.1806,2.2204,0.3074,0.2049,114132.0,88675.7,68026.2,1113930.0,865475.0,
688409.SH,20260820,208.11,2.1689,3.3815,0.79,,891.387,14.1025,17.9841,16.6641,0.0717,,30621.1,30621.1,19640.0,6372550.0,6372550.0,
301539.SZ,20260820,14.73,1.6325,2.5061,1.01,78.9671,801.086,2.8254,2.0326,1.9596,0.6789,0.6789,14800.0,7506.17,4889.71,218004.0,110566.0,
600997.SH,20260820,5.56,1.173,3.8182,1.79,,,0.6521,0.5076,0.5102,4.6763,0.3597,158780.0,158780.0,48778.1,882817.0,882817.0,
688653.SH,20260820,14.73,8.6551,8.6575,2.29,,,4.3444,9.1501,8.56,,,42448.0,31641.2,31632.5,625259.0,466074.0,
920239.BJ,20260820,21.15,0.2833,0.7414,0.64,15.4337,14.9432,3.3463,0.8586,0.8163,1.6886,1.8913,18207.4,17988.0,6872.57,385087.0,380446.0,
688108.SH,20260820,18.58,4.3799,5.2893,1.23,164.224,112.905,7.8287,14.78,13.7615,,,41795.2,41795.2,34609.3,776555.0,776555.0,
300909.SZ,20260820,55.75,5.1143,7.8293,1.22,655.926,482.948,4.8404,6.4823,6.137,0.4126,,17297.3,12221.1,7983.23,964324.0,681327.0,
301608.SZ,20260820,46.38,2.1763,3.0192,0.84,26.2001,24.6461,2.7648,3.5932,3.4507,1.2196,1.3822,13259.5,5950.64,4289.25,614976.0,275991.0,
920682.BJ,20260820,5.71,0.6214,0.8662,0.79,23.0106,25.4825,1.9084,0.5832,0.5581,2.4324,2.9189,38937.6,22580.7,16200.1,222334.0,128936.0,
600961.SH,20260820,27.09,6.7054,9.5985,1.01,25.8295,11.6824,4.9594,1.3065,1.1185,,,107287.0,75181.2,52520.9,2906410.0,2036660.0,
002624.SZ,20260820,11.15,2.3141,3.1446,0.87,29.5962,198.054,3.3217,3.2481,3.7819,2.0222,2.9596,193997.0,182773.0,134502.0,2163060.0,2037920.0,
601198.SH,20260820,13.54,0.4931,0.8965,0.78,20.8241,18.9667,1.4377,9.2909,8.8112,1.226,1.226,323245.0,323245.0,177784.0,4376730.0,4376730.0,
001255.SZ,20260820,25.8,1.1008,2.4187,0.7,146.025,205.946,2.49,5.0197,4.666,0.14,0.155,8700.82,7726.78,3516.74,224481.0,199351.0,
600843.SH,20260820,6.86,1.3248,1.7086,0.92,,,1.8035,1.1244,1.1356,,,71316.6,46922.3,36382.7,489232.0,321887.0,
605005.SH,20260820,15.76,0.3302,2.0927,0.98,30.554,31.69,2.9706,3.3844,3.3454,1.269,1.269,40100.0,40100.0,6327.25,631976.0,631976.0,
300417.SZ,20260820,11.02,2.8966,3.2302,0.98,,,3.27,7.5527,6.4807,,0.6352,13456.3,8359.04,7495.75,148289.0,92116.6,
600062.SH,20260820,16.21,1.1186,2.8159,1.09,10.2222,10.3594,1.3891,1.5304,1.5692,2.9063,2.9551,103858.0,103823.0,41243.0,1683540.0,1682960.0,
300845.SZ,20260820,12.27,5.0964,5.8644,0.98,62.6619,76.1595,3.0695,7.0231,6.9077,2.0022,1.6177,20564.1,14378.2,12495.1,252322.0,176420.0,
689009.SH,20260820,43.86,1.5286,1.5416,0.75,18.3567,21.1657,4.3875,1.5168,1.3508,3.4113,3.7194,73584.9,56223.1,55749.5,3227430.0,2465950.0,
002389.SZ,20260820,17.61,1.0379,1.6482,0.6,643.949,109.146,2.138,5.9186,5.8033,0.3407,0.3407,98491.6,98476.1,62010.5,1734440.0,1734160.0,
600257.SH,20260820,5.57,2.8925,4.0227,0.51,529.186,109.326,3.2842,2.9134,2.887,,,48123.7,48123.7,34603.4,268049.0,268049.0,
002326.SZ,20260820,20.16,5.8074,7.2875,1.07,,388.666,6.7087,3.5773,3.1901,,,92512.8,81176.9,64688.9,1865060.0,1636530.0,
301358.SZ,20260820,64.96,5.651,8.1656,1.83,43.1173,14.1862,2.7027,1.5904,0.9986,0.2159,0.5452,84773.2,76433.0,52894.8,5506860.0,4965080.0,
600516.SH,20260820,5.08,0.7678,1.2357,0.45,219.813,215.374,1.2519,5.7994,5.5743,0.3693,0.1366,402597.0,402597.0,250156.0,2045190.0,2045190.0,
002158.SZ,20260820,26.23,1.3607,3.5315,0.81,29.9224,29.6766,3.1441,4.7923,4.6613,2.2112,1.7156,53472.4,53356.7,20558.9,1402580.0,1399550.0,
603058.SH,20260820,9.0,1.6482,2.9555,0.98,45.3932,34.7075,3.3186,4.2368,4.6097,1.2938,,41469.4,41466.4,23123.8,373224.0,373197.0,
600936.SH,20260820,4.93,5.1834,7.8948,0.88,,,8.0649,2.2917,2.7769,,,167103.0,167103.0,109713.0,823816.0,823816.0,
002681.SZ,20260820,4.38,1.476,1.5792,0.68,,,3.6886,2.8988,3.1279,,,179465.0,156926.0,146675.0,786058.0,687338.0,
300567.SZ,20260820,217.9,2.7057,3.3286,0.83,743.188,699.559,14.5949,18.2089,17.9406,,0.0918,27974.7,22705.0,18456.0,6095680.0,4947410.0,
603366.SH,20260820,7.41,6.6726,16.9385,3.62,34.4865,35.4309,1.3935,1.4742,1.3927,0.7287,0.6073,81304.8,81304.8,32028.7,602469.0,602469.0,
000717.SZ,20260820,2.22,0.6703,1.425,1.21,,,0.8044,0.2059,0.2057,,,242385.0,242356.0,114005.0,538094.0,538031.0,
603538.SH,20260820,31.68,25.252,33.1535,1.07,105.341,92.1498,3.6727,7.1644,6.3925,0.1021,0.3495,33992.8,33692.0,25662.2,1076890.0,1067360.0,
920346.BJ,20260820,14.63,0.4923,0.7784,0.54,24.3441,25.1294,2.4266,4.0937,4.1325,2.3247,2.324,8065.31,4487.83,2838.42,117995.0,65656.9,
300285.SZ,20260820,62.92,11.7466,12.298,0.79,102.789,97.8128,8.5587,13.6898,12.6967,0.316,0.2362,99704.8,85307.3,81482.6,6273430.0,5367540.0,
603987.SH,20260820,7.7,1.3803,2.3601,1.45,13.9934,14.3907,1.1813,1.4633,1.4706,1.9481,2.2078,43679.1,43679.1,25545.5,336329.0,336329.0,
300353.SZ,20260820,18.18,2.0334,2.1194,0.68,135.099,120.117,5.0682,11.4057,11.8875,,,61489.3,54006.1,51812.6,1117880.0,981831.0,
600808.SH,20260820,2.51,1.1094,2.9633,1.25,,,0.8031,0.2493,0.2549,,,770068.0,596775.0,223407.0,1932870.0,1497910.0,
920640.BJ,20260820,25.14,1.4099,2.7362,0.9,60.7198,60.5067,5.0234,5.3561,5.152,0.3978,0.5967,18772.8,18061.8,9306.65,471948.0,454074.0,
600958.SH,20260820,8.92,0.3832,0.5497,0.64,13.4533,13.1011,0.9263,4.9348,4.8697,2.4462,3.5579,849664.0,746948.0,520705.0,7579010.0,6662780.0,
688768.SH,20260820,42.92,1.1051,1.689,1.43,44.8243,55.689,3.4933,5.8496,5.9672,0.9955,0.699,8798.87,8726.35,5709.37,377648.0,374535.0,
603998.SH,20260820,10.43,5.1549,8.2628,0.67,14.9472,14.9406,2.641,2.6223,2.5568,3.931,4.3145,43908.1,43908.1,27393.0,457962.0,457962.0,
603127.SH,20260820,52.57,11.2214,17.5741,1.53,132.263,79.5697,4.6038,23.7649,23.3591,0.0568,0.2271,74934.8,62771.7,40080.9,3939320.0,3299910.0,
688235.SH,20260820,298.88,7.1306,7.1306,1.41,294.862,136.171,13.0393,11.2677,10.577,,,154229.0,11505.5,11505.5,43070900.0,3438770.0,
600006.SH,20260820,5.31,0.6651,1.6672,1.16,,,1.3287,1.1989,1.2239,0.0942,,200000.0,200000.0,79785.5,1062000.0,1062000.0,
300155.SZ,20260820,4.27,14.0415,19.705,3.06,,,2.0055,15.9525,16.4799,,,56122.8,32944.3,23475.6,239644.0,140672.0,
301389.SZ,20260820,53.8,4.1314,13.3434,0.95,146.972,152.489,6.7927,30.2476,25.52,0.9624,0.6799,28350.0,28350.0,8777.71,1525230.0,1525230.0,
601169.SH,20260820,5.06,0.4948,0.7151,1.14,5.3263,5.2157,0.3775,1.5725,1.5173,6.3241,5.4941,2114300.0,2114300.0,1463040.0,10698400.0,10698400.0,
000544.SZ,20260820,7.35,0.3528,1.4243,1.3,6.6632,6.7357,0.7614,1.2932,1.2885,3.5374,3.6735,97468.4,97468.4,24142.8,716393.0,716393.0,
920974.BJ,20260820,6.21,1.1369,1.3019,1.21,39.8962,30.0263,1.5442,0.9486,0.911,,,16380.0,12547.4,10956.5,101720.0,77919.5,
603585.SH,20260820,10.15,1.1684,3.3076,0.81,14.5023,16.749,1.0034,1.0063,0.9948,,2.502,27535.6,27079.6,9565.6,279486.0,274858.0,
000915.SZ,20260820,26.2,1.57,2.299,1.44,11.4739,13.2513,2.0661,2.7551,3.0328,9.542,9.542,23433.1,23418.2,15991.8,613948.0,613558.0,
000550.SZ,20260820,16.37,0.6895,2.1758,1.23,11.9,11.5643,1.1737,0.3608,0.3512,4.3494,3.3388,86321.4,51846.3,16428.7,1413080.0,848724.0,
002634.SZ,20260820,4.28,0.5052,0.6671,0.56,,,,3.4608,3.5153,,,45935.2,44223.5,33490.5,196603.0,189277.0,
300486.SZ,20260820,21.83,4.462,6.2135,2.25,540.374,433.614,6.1287,10.2722,9.6923,,0.0596,47714.9,47700.6,34254.0,1041620.0,1041300.0,
000423.SZ,20260820,51.6,0.7268,1.1008,0.93,18.9879,18.6627,3.059,4.9273,4.8585,4.9525,5.2665,63982.7,63870.0,42170.4,3301510.0,3295690.0,
600748.SH,20260820,3.88,1.0806,2.5309,1.8,,,0.6928,2.1122,2.2015,,,184456.0,184456.0,78758.8,715690.0,715690.0,
600520.SH,20260820,24.55,3.247,4.1702,0.75,509.0,290.289,9.8796,10.2755,9.453,,,15843.0,15843.0,12335.7,388946.0,388946.0,
003016.SZ,20260820,6.99,0.8104,2.637,0.91,163.811,98.6349,1.0908,1.9855,1.9527,,,42052.2,41088.3,12627.6,293945.0,287207.0,
603906.SH,20260820,18.9,3.119,5.3747,0.75,,220.921,4.9126,1.6729,1.379,,,79111.2,56299.6,32671.6,1495200.0,1064060.0,
000401.SZ,20260820,3.53,0.392,1.0855,1.27,42.8716,96.2944,0.3572,0.3827,0.3971,2.8351,2.8351,265615.0,263135.0,95019.8,937620.0,928868.0,
300462.SZ,20260820,11.15,0.3435,0.3802,0.74,,,1.4584,2.9293,2.8167,,,18122.2,13803.4,12468.1,202062.0,153908.0,
002548.SZ,20260820,4.22,5.6989,8.2788,1.29,,,3.3384,0.7364,0.7144,,,82817.4,80447.1,55377.2,349489.0,339487.0,
600332.SH,20260820,21.51,0.9767,2.0386,1.63,11.7229,11.8724,0.884,0.4503,0.4457,3.7192,3.9517,162579.0,140589.0,67358.6,3497080.0,3024070.0,
300059.SZ,20260820,18.8,1.0869,1.166,0.64,24.6146,22.6939,3.1111,84.2114,78.6079,0.3184,0.5313,1582220.0,1335330.0,1244790.0,29745700.0,25104200.0,
688365.SH,20260820,14.57,2.2147,5.2692,0.77,,,6.5034,11.0278,10.5245,,,42629.1,42629.1,17917.4,621106.0,621106.0,
301035.SZ,20260820,52.75,0.3194,0.9852,0.87,18.4081,20.1741,2.5013,1.309,1.2655,1.0999,2.2485,36450.5,36396.2,11799.1,1922770.0,1919900.0,
600422.SH,20260820,8.81,1.8374,2.9136,0.87,19.0574,56.6729,1.2772,1.0143,1.1492,3.4052,2.0431,75697.6,75697.6,47737.8,666896.0,666896.0,
002966.SZ,20260820,8.65,0.98,1.1633,1.25,7.2306,7.0617,0.7464,3.1299,3.0423,4.7399,4.1618,447066.0,439548.0,370307.0,3867120.0,3802090.0,
688216.SH,20260820,30.33,3.5543,7.7407,0.93,,,4.7279,4.5134,4.0319,,,11440.4,10624.2,4878.29,346988.0,322231.0,
300626.SZ,20260820,30.68,2.3607,4.0397,0.7,556.09,373.509,10.3769,6.7165,6.7552,,0.0554,18000.0,17990.2,10513.1,552240.0,551938.0,
301045.SZ,20260820,65.2,5.6394,9.2833,0.82,221.653,196.358,6.9292,12.3754,12.6753,0.0767,0.1534,11031.8,6971.6,4235.13,719275.0,454548.0,
301082.SZ,20260820,9.5,3.0792,6.0002,0.68,75.6176,76.0082,2.7062,1.2043,1.2529,0.8097,0.6478,29420.2,27270.8,13995.2,279492.0,259072.0,
000603.SZ,20260820,33.28,14.2787,24.1019,1.67,43.1251,26.9377,6.1136,9.3287,8.4829,0.3005,0.3606,68996.9,66671.6,39498.4,2296220.0,2218830.0,
301468.SZ,20260820,33.19,3.3054,3.4413,0.71,102.81,115.798,2.4328,11.1667,11.6002,0.6026,0.4635,16914.8,9750.34,9365.22,561403.0,323614.0,
600469.SH,20260820,5.22,0.713,1.4512,0.75,19.7192,17.9875,0.9945,0.6267,0.6134,0.628,1.9157,89003.5,84623.9,41575.7,464598.0,441737.0,
688775.SH,20260820,119.38,1.3648,2.4226,0.67,51.5356,57.1824,8.2524,4.9142,4.405,,,40100.0,25935.8,14611.4,4787140.0,3096220.0,
603231.SH,20260820,16.1,1.6268,2.0457,0.91,16.2479,17.4131,1.5222,1.7633,1.6717,1.8634,2.2981,19145.9,10626.6,8450.33,308249.0,171088.0,
300854.SZ,20260820,18.21,6.0782,9.4744,0.96,,,2.8347,4.9882,5.5214,0.4762,,13981.7,11398.1,7312.3,254606.0,207560.0,
920107.BJ,20260820,21.61,19.7852,19.7852,,16.3124,16.3124,2.6476,2.2259,2.2259,,,8388.0,1887.3,1887.3,181265.0,40784.6,
000628.SZ,20260820,41.23,7.734,8.9935,1.2,132.965,134.192,6.6043,2.9165,3.016,0.1334,0.2425,35228.0,19223.9,16531.6,1452450.0,792600.0,
000729.SZ,20260820,12.26,0.8361,1.8276,0.95,20.5794,19.4285,2.1946,2.2537,2.2146,2.3654,2.447,281854.0,250961.0,114811.0,3455530.0,3076780.0,
601997.SH,20260820,5.75,1.1852,1.4974,1.2,4.005,3.9791,0.3185,1.6173,1.5641,5.0435,5.2174,365620.0,365620.0,289406.0,2102310.0,2102310.0,
002428.SZ,20260820,103.56,12.2262,15.2842,0.82,3357.35,3549.81,46.0369,63.4565,60.6802,0.029,0.0097,65312.0,65303.6,52237.7,6763710.0,6762840.0,
300643.SZ,20260820,17.98,1.6761,2.8648,0.78,26.3641,25.9403,3.1698,3.4053,3.3216,0.8835,1.2175,23158.2,23105.4,13518.4,416384.0,415436.0,
001226.SZ,20260820,46.24,3.0526,5.3963,1.24,168.34,150.682,4.6453,5.1049,4.8864,0.8651,,7466.67,3392.64,1919.14,345259.0,156876.0,
000812.SZ,20260820,3.59,1.3378,1.5978,0.82,,,1.8194,1.946,1.9387,0.7927,,75633.1,75569.0,63269.0,271523.0,271293.0,
301680.SZ,20260820,93.27,4.7204,4.7204,0.55,43.1067,42.8881,4.0579,6.9839,6.3125,,0.4825,8280.0,1680.25,1680.25,772276.0,156717.0,
600857.SH,20260820,20.25,3.2041,5.2497,0.69,139.614,97.3839,5.1362,9.886,12.6956,,0.2222,22432.0,22432.0,13691.0,454248.0,454248.0,
002575.SZ,20260820,4.97,3.5007,3.8216,0.37,,,3.6334,6.5126,6.6316,,,61650.0,58432.6,53525.6,306400.0,290410.0,
300378.SZ,20260820,32.41,2.6051,3.2414,0.61,53.834,53.7361,3.7907,3.6173,3.5984,0.092,0.3834,27155.5,26951.3,21660.7,880109.0,873492.0,
920751.BJ,20260820,15.97,0.7255,1.1537,0.79,29.836,29.7054,3.3581,6.0165,5.6822,1.8785,0.9393,8678.0,8306.71,5223.71,138588.0,132658.0,
600928.SH,20260820,3.56,0.5191,1.8986,1.33,5.9708,5.8735,0.4409,1.5877,1.4633,2.809,2.809,444444.0,442335.0,120949.0,1582220.0,1574710.0,
002180.SZ,20260820,17.82,0.8187,1.1721,0.48,,,2.7768,1.5342,1.9675,,,142188.0,136029.0,95019.4,2533790.0,2424030.0,
600178.SH,20260820,9.25,0.6475,1.3195,0.53,344.629,,1.6992,0.7547,0.7653,0.0541,0.1189,46647.6,46647.6,22888.3,431490.0,431490.0,
002713.SZ,20260820,9.45,2.4242,3.2545,0.68,246.693,234.658,10.3527,13.0047,14.1316,,,95140.5,52650.1,39218.4,899078.0,497543.0,
601860.SH,20260820,2.54,1.8682,2.4371,1.71,7.4725,7.4317,0.4548,2.258,2.2442,3.9369,3.9369,366110.0,355169.0,272266.0,929920.0,902129.0,
300723.SZ,20260820,38.34,4.3666,11.8548,1.13,,86.5927,8.9466,18.576,18.4081,,,45169.3,41918.9,15440.4,1731790.0,1607170.0,
000657.SZ,20260820,64.45,5.8057,9.4302,0.84,114.672,75.3487,13.7453,8.3259,6.9103,0.2483,0.3569,227860.0,145345.0,89481.4,14685600.0,9367500.0,
301580.SZ,20260820,50.19,4.9566,4.9566,0.74,38.1606,36.8491,3.4519,7.2362,6.8896,0.6608,0.6547,14919.0,10080.2,10080.2,748786.0,505923.0,
601918.SH,20260820,9.93,1.1188,2.0986,0.88,12.0426,11.951,1.4728,2.0948,1.9822,1.6113,1.712,259054.0,259054.0,138109.0,2572410.0,2572410.0,
002148.SZ,20260820,6.26,3.577,3.7613,0.95,,1519.28,2.8475,9.161,9.0601,0.2555,,55875.1,45102.7,42892.3,349778.0,282343.0,
603931.SH,20260820,35.43,2.2963,6.007,0.6,57.7104,58.9158,3.543,11.2973,11.563,0.6209,0.5222,19955.8,19955.8,7628.61,707035.0,707035.0,
603682.SH,20260820,11.46,4.0338,9.6043,0.61,,,8.327,5.7202,5.8059,2.8796,2.8796,47250.0,47250.0,19845.0,541485.0,541485.0,
300355.SZ,20260820,2.93,1.5642,1.9494,0.74,231.397,189.923,1.114,1.804,1.7532,0.1365,,160424.0,136629.0,109630.0,470043.0,400323.0,
603111.SH,20260820,5.78,0.3688,0.4968,0.66,14.1758,13.9848,1.2112,1.1899,1.1804,4.2621,5.0782,86203.1,83759.5,62190.5,498254.0,484130.0,
300596.SZ,20260820,45.0,3.4035,4.9995,1.41,20.8088,18.6977,2.0723,1.7156,1.6102,0.8222,1.0,22962.0,22962.0,15631.5,1033290.0,1033290.0,
300851.SZ,20260820,24.26,1.9113,3.0395,1.01,28.2905,25.8439,1.5754,5.2339,5.0678,1.7725,2.803,8693.34,4933.94,3102.45,210900.0,119697.0,
920599.BJ,20260820,16.8,0.4906,0.7371,1.0,9.2576,9.2415,2.0371,1.2162,1.219,4.0768,4.1218,46252.5,35057.4,23335.2,777042.0,588965.0,
601399.SH,20260820,3.1,0.7091,1.8956,0.87,48.2446,46.6368,1.5031,1.6116,1.5994,,,721356.0,721356.0,269850.0,2236200.0,2236200.0,
601009.SH,20260820,11.92,0.6835,1.5999,1.64,6.7581,6.453,0.7629,2.6534,2.5124,4.1594,4.4392,1236360.0,1236360.0,528224.0,14737400.0,14737400.0,
301278.SZ,20260820,27.43,2.0301,2.6398,0.96,120.364,155.901,1.728,2.2694,2.2092,1.8632,0.1458,8970.81,5140.2,3952.95,246070.0,140996.0,
300006.SZ,20260820,5.94,5.3046,8.4203,2.19,,,3.6028,8.0859,8.2582,,,105591.0,105582.0,66513.6,627211.0,627158.0,
000420.SZ,20260820,3.66,1.1989,1.6096,0.65,395.922,215.761,2.0267,1.658,1.6311,,,245887.0,245804.0,183081.0,899946.0,899641.0,
600237.SH,20260820,8.4,3.2497,4.2918,0.64,44.1713,45.1696,2.6452,3.7963,3.962,,0.9524,63049.0,62461.6,47295.2,529611.0,524677.0,
002183.SZ,20260820,4.38,1.7322,2.5598,0.98,,,1.2551,0.1668,0.1745,0.2283,,259701.0,259699.0,175739.0,1137490.0,1137480.0,
