ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
000852.SZ,20260821,,2.0882,,,,,1.6078,,,,,,,,502735.0,,
000636.SZ,20260821,,10.951,,,,204.143,5.0255,,,,,,,,6273330.0,,
000860.SZ,20260821,,0.7938,,,,,1.1074,,,,,,,,760311.0,,
603677.SH,20260821,,0.5279,,,,200.971,2.3626,,,,,,,,263671.0,,
000592.SZ,20260821,,4.4956,,,,,6.6282,,,,,,,,1174520.0,,
002535.SZ,20260821,,2.0105,,,,,3.4081,,,,,,,,202826.0,,
002479.SZ,20260821,,4.3075,,,,15.3162,1.173,,,,,,,,517270.0,,
688581.SH,20260821,,2.0089,,,,19.5077,1.6369,,,,,,,,417106.0,,
300983.SZ,20260821,,0.727,,,,,2.4953,,,,,,,,690163.0,,
601999.SH,20260821,,1.0606,,,,32.0973,1.2516,,,,,,,,336058.0,,
300540.SZ,20260821,,9.2616,,,,79.5986,5.7838,,,,,,,,668210.0,,
920670.BJ,20260821,,1.0905,,,,388.201,5.4725,,,,,,,,132516.0,,
920799.BJ,20260821,,4.6768,,,,151.735,15.5467,,,,,,,,652324.0,,
601888.SH,20260821,,0.8831,,,,26.5458,1.8911,,,,,,,,10864800.0,,
688177.SH,20260821,,1.176,,,,,38.2629,,,,,,,,857560.0,,
688033.SH,20260821,,0.3764,,,,,2.5222,,,,,,,,334508.0,,
300637.SZ,20260821,,1.2538,,,,1075.33,3.0314,,,,,,,,212449.0,,
600359.SH,20260821,,4.0364,,,,,3.7108,,,,,,,,250272.0,,
002831.SZ,20260821,,0.8289,,,,20.5949,2.6666,,,,,,,,3289110.0,,
002210.SZ,20260821,,1.5773,,,,212.613,6.3032,,,,,,,,590794.0,,
002102.SZ,20260821,,0.3065,,,,111.054,1.7225,,,,,,,,533990.0,,
300961.SZ,20260821,,2.7355,,,,,3.7088,,,,,,,,205113.0,,
688543.SH,20260821,,1.5213,,,,40.7054,3.954,,,,,,,,967356.0,,
920556.BJ,20260821,,2.1784,,,,48.4116,2.0266,,,,,,,,106987.0,,
605183.SH,20260821,,0.1824,,,,13.631,1.5778,,,,,,,,597450.0,,
301005.SZ,20260821,,7.5334,,,,945.809,17.5549,,,,,,,,1372340.0,,
600728.SH,20260821,,1.0942,,,,148.474,1.2365,,,,,,,,976730.0,,
002061.SZ,20260821,,0.9723,,,,9.4301,0.5654,,,,,,,,906601.0,,
603367.SH,20260821,,3.1628,,,,15.6294,1.0098,,,,,,,,638383.0,,
002117.SZ,20260821,,0.7954,,,,27.1854,2.7679,,,,,,,,410074.0,,
605108.SH,20260821,,0.9381,,,,48.3789,1.3907,,,,,,,,324480.0,,
603187.SH,20260821,,1.8425,,,,13.0544,0.9984,,,,,,,,423878.0,,
301345.SZ,20260821,,2.0271,,,,30.0975,7.2196,,,,,,,,2728080.0,,
301129.SZ,20260821,,17.1363,,,,27.278,1.9045,,,,,,,,347141.0,,
600961.SH,20260821,,8.542,,,,12.2517,5.201,,,,,,,,3048030.0,,
300263.SZ,20260821,,3.606,,,,49.1925,2.4582,,,,,,,,1030870.0,,
300477.SZ,20260821,,1.7756,,,,,32.7076,,,,,,,,271221.0,,
002062.SZ,20260821,,1.5876,,,,39.1368,1.9883,,,,,,,,971258.0,,
300353.SZ,20260821,,1.4376,,,,118.994,5.0208,,,,,,,,1107420.0,,
300658.SZ,20260821,,2.4499,,,,57.8766,2.6061,,,,,,,,352064.0,,
603895.SH,20260821,,1.1438,,,,159.435,13.2077,,,,,,,,271065.0,,
002440.SZ,20260821,,2.4101,,,,17.1679,1.3656,,,,,,,,1382520.0,,
001396.SZ,20260821,,2.7186,,,,27.8238,2.497,,,,,,,,357268.0,,
603101.SH,20260821,,2.0738,,,,31.1841,2.2961,,,,,,,,336806.0,,
000816.SZ,20260821,,1.8561,,,,,2.0306,,,,,,,,402270.0,,
000975.SZ,20260821,,2.8395,,,,20.8941,4.9772,,,,,,,,7923880.0,,
600666.SH,20260821,,2.9708,,,,68.3748,8.7329,,,,,,,,957458.0,,
000882.SZ,20260821,,1.5955,,,,,0.5981,,,,,,,,391441.0,,
603189.SH,20260821,,1.1374,,,,,1.696,,,,,,,,243133.0,,
000155.SZ,20260821,,2.2861,,,,42.2312,2.0929,,,,,,,,2248630.0,,
920870.BJ,20260821,,0.9673,,,,84.1093,3.3674,,,,,,,,154368.0,,
300295.SZ,20260821,,2.5288,,,,,2.2006,,,,,,,,238534.0,,
002674.SZ,20260821,,5.4098,,,,79.5805,3.4117,,,,,,,,836114.0,,
600519.SH,20260821,,0.2678,,,,19.539,6.3328,,,,,,,,159114000.0,,
605060.SH,20260821,,1.9181,,,,39.8762,3.9534,,,,,,,,1028050.0,,
920478.BJ,20260821,,6.7199,,,,36.9403,2.4297,,,,,,,,126170.0,,
688166.SH,20260821,,3.5924,,,,314.278,6.4722,,,,,,,,1598060.0,,
600962.SH,20260821,,1.8289,,,,366.991,7.0412,,,,,,,,666800.0,,
600491.SH,20260821,,9.64,,,,,0.3984,,,,,,,,276886.0,,
002629.SZ,20260821,,2.0248,,,,243.264,32.0265,,,,,,,,201970.0,,
688133.SH,20260821,,1.89,,,,,1.4101,,,,,,,,383632.0,,
001226.SZ,20260821,,3.7124,,,,154.039,4.7488,,,,,,,,352950.0,,
000158.SZ,20260821,,1.5489,,,,640.441,3.8201,,,,,,,,2025450.0,,
688062.SH,20260821,,5.8599,,,,,130.362,,,,,,,,1392460.0,,
603267.SH,20260821,,2.2244,,,,39.7419,2.516,,,,,,,,1136690.0,,
002905.SZ,20260821,,1.5758,,,,,44.7121,,,,,,,,291648.0,,
688691.SH,20260821,,4.0805,,,,,6.4159,,,,,,,,774000.0,,
300256.SZ,20260821,,1.0804,,,,,6.8278,,,,,,,,619271.0,,
603829.SH,20260821,,1.5319,,,,51.2312,1.8868,,,,,,,,281821.0,,
600188.SH,20260821,,0.5071,,,,22.4931,2.8095,,,,,,,,21488900.0,,
301662.SZ,20260821,,3.067,,,,66.3034,5.0755,,,,,,,,786248.0,,
003037.SZ,20260821,,0.3431,,,,97.3856,1.2099,,,,,,,,337878.0,,
002541.SZ,20260821,,1.8561,,,,21.6826,1.4129,,,,,,,,1392460.0,,
600141.SH,20260821,,2.0602,,,,25.6378,1.4739,,,,,,,,3686940.0,,
603998.SH,20260821,,4.2748,,,,14.2244,2.5144,,,,,,,,436008.0,,
688313.SH,20260821,,6.4101,,,,151.826,41.5933,,,,,,,,7141380.0,,
600064.SH,20260821,,1.6907,,,,7.5812,0.6496,,,,,,,,1292560.0,,
000028.SZ,20260821,,0.6188,,,,10.8819,0.6308,,,,,,,,1192000.0,,
688611.SH,20260821,,0.6252,,,,,11.4169,,,,,,,,984915.0,,
600373.SH,20260821,,0.5573,,,,44.0121,0.5241,,,,,,,,937762.0,,
300561.SZ,20260821,,5.922,,,,,8.6401,,,,,,,,501349.0,,
300334.SZ,20260821,,1.4588,,,,,4.666,,,,,,,,255547.0,,
301218.SZ,20260821,,8.0444,,,,,5.3108,,,,,,,,482047.0,,
688088.SH,20260821,,0.7793,,,,48.2485,4.575,,,,,,,,1268100.0,,
300812.SZ,20260821,,3.4478,,,,,4.9092,,,,,,,,381234.0,,
600871.SH,20260821,,0.9545,,,,62.244,4.2051,,,,,,,,4208460.0,,
300907.SZ,20260821,,3.3721,,,,115.418,6.1079,,,,,,,,492480.0,,
600337.SH,20260821,,1.539,,,,,11.7196,,,,,,,,459839.0,,
920096.BJ,20260821,,4.0188,,,,31.3257,3.3821,,,,,,,,234876.0,,
600138.SH,20260821,,0.8863,,,,62.729,0.7999,,,,,,,,503793.0,,
002560.SZ,20260821,,3.7473,,,,35.2305,1.6521,,,,,,,,442634.0,,
002702.SZ,20260821,,4.0617,,,,,2.6053,,,,,,,,270099.0,,
002768.SZ,20260821,,2.5075,,,,28.8498,4.1283,,,,,,,,2847070.0,,
300738.SZ,20260821,,3.5784,,,,85.1473,5.5952,,,,,,,,2052180.0,,
301575.SZ,20260821,,3.0676,,,,27.1258,2.1919,,,,,,,,310383.0,,
002179.SZ,20260821,,0.6088,,,,37.6524,2.9299,,,,,,,,7229050.0,,
603370.SH,20260821,,1.3421,,,,38.3528,2.913,,,,,,,,573486.0,,
300445.SZ,20260821,,0.9274,,,,33.5092,2.9596,,,,,,,,388747.0,,
601001.SH,20260821,,1.6012,,,,17.0014,1.4418,,,,,,,,2818510.0,,
603619.SH,20260821,,11.1386,,,,34.8584,2.487,,,,,,,,1085570.0,,
600060.SH,20260821,,0.3104,,,,13.4836,1.5391,,,,,,,,3359000.0,,
300025.SZ,20260821,,1.7292,,,,,6.1214,,,,,,,,261011.0,,
920593.BJ,20260821,,1.0364,,,,185.163,6.1472,,,,,,,,450692.0,,
688115.SH,20260821,,1.749,,,,815.996,4.9965,,,,,,,,637125.0,,
603789.SH,20260821,,0.855,,,,,15.484,,,,,,,,162046.0,,
688305.SH,20260821,,2.5284,,,,93.0474,4.3651,,,,,,,,837903.0,,
000963.SZ,20260821,,3.1552,,,,14.0727,1.915,,,,,,,,4928000.0,,
000972.SZ,20260821,,1.7985,,,,,432.399,,,,,,,,280747.0,,
301208.SZ,20260821,,2.0861,,,,64.5991,2.2877,,,,,,,,358200.0,,
002851.SZ,20260821,,6.9714,,,,489.061,8.3515,,,,,,,,7491640.0,,
688389.SH,20260821,,0.4814,,,,29.3332,2.2244,,,,,,,,478190.0,,
301251.SZ,20260821,,9.4362,,,,135.602,5.8188,,,,,,,,900394.0,,
600588.SH,20260821,,1.0604,,,,,5.3271,,,,,,,,3673270.0,,
301276.SZ,20260821,,3.2143,,,,23.5497,1.2058,,,,,,,,261922.0,,
600734.SH,20260821,,1.2242,,,,,15.7773,,,,,,,,361598.0,,
920263.BJ,20260821,,0.2161,,,,,1.7823,,,,,,,,96045.2,,
688125.SH,20260821,,1.2141,,,,,5.6786,,,,,,,,1018780.0,,
300724.SZ,20260821,,2.7638,,,,9.2265,1.4783,,,,,,,,2010690.0,,
002926.SZ,20260821,,0.3384,,,,13.789,0.8542,,,,,,,,2155120.0,,
603182.SH,20260821,,1.7154,,,,24.31,1.9186,,,,,,,,216548.0,,
002721.SZ,20260821,,7.7065,,,,86.8952,3.3735,,,,,,,,726010.0,,
603185.SH,20260821,,0.7181,,,,,0.9742,,,,,,,,1149620.0,,
002733.SZ,20260821,,2.8275,,,,88.8544,2.6111,,,,,,,,709645.0,,
600226.SH,20260821,,3.936,,,,91.1518,4.9842,,,,,,,,1847090.0,,
000981.SZ,20260821,,1.5236,,,,22.16,8.5483,,,,,,,,2649330.0,,
301237.SZ,20260821,,1.5772,,,,,3.7172,,,,,,,,430080.0,,
002640.SZ,20260821,,3.751,,,,,7.742,,,,,,,,498573.0,,
603926.SH,20260821,,1.5697,,,,44.6904,2.0572,,,,,,,,359964.0,,
600846.SH,20260821,,0.7662,,,,29.5716,1.6496,,,,,,,,716601.0,,
300929.SZ,20260821,,5.3009,,,,,2.6424,,,,,,,,202824.0,,
300513.SZ,20260821,,1.5702,,,,,4.2214,,,,,,,,227740.0,,
300663.SZ,20260821,,5.1333,,,,,12.1679,,,,,,,,389939.0,,
000635.SZ,20260821,,1.1338,,,,,2.5311,,,,,,,,249092.0,,
300904.SZ,20260821,,1.5409,,,,,5.1002,,,,,,,,298002.0,,
300357.SZ,20260821,,4.0555,,,,30.3086,4.7126,,,,,,,,1290630.0,,
002077.SZ,20260821,,2.4167,,,,93.8859,2.1058,,,,,,,,712668.0,,
300236.SZ,20260821,,6.2344,,,,73.0352,4.0706,,,,,,,,2779700.0,,
600510.SH,20260821,,1.4016,,,,83.685,0.6696,,,,,,,,706937.0,,
000669.SZ,20260821,,1.7133,,,,68.7567,49.7965,,,,,,,,302782.0,,
002055.SZ,20260821,,4.7669,,,,,2.6276,,,,,,,,365112.0,,
300387.SZ,20260821,,2.7483,,,,39.7417,1.4597,,,,,,,,211301.0,,
001258.SZ,20260821,,10.9574,,,,76.406,3.6881,,,,,,,,1139600.0,,
600581.SH,20260821,,0.3731,,,,,,,,,,,,,346435.0,,
300133.SZ,20260821,,3.0977,,,,53.8735,1.7435,,,,,,,,1295500.0,,
300766.SZ,20260821,,3.1162,,,,,5.4497,,,,,,,,853449.0,,
300634.SZ,20260821,,1.669,,,,36.2499,2.8839,,,,,,,,878959.0,,
002889.SZ,20260821,,1.4605,,,,48.8411,1.9071,,,,,,,,478505.0,,
300238.SZ,20260821,,3.6107,,,,161.316,5.462,,,,,,,,316861.0,,
600099.SH,20260821,,0.9158,,,,78.3659,3.5871,,,,,,,,197646.0,,
000751.SZ,20260821,,4.3108,,,,73.2425,2.2474,,,,,,,,830434.0,,
300990.SZ,20260821,,9.8064,,,,49.9303,5.8446,,,,,,,,1252110.0,,
603306.SH,20260821,,3.1893,,,,171.06,7.6128,,,,,,,,2446840.0,,
920690.BJ,20260821,,2.6619,,,,18.847,2.2276,,,,,,,,137473.0,,
300659.SZ,20260821,,1.3785,,,,,2.2734,,,,,,,,265600.0,,
002648.SZ,20260821,,1.0743,,,,10.3431,2.3905,,,,,,,,9095340.0,,
002016.SZ,20260821,,1.1005,,,,24.0758,0.7412,,,,,,,,365711.0,,
600549.SH,20260821,,3.8532,,,,24.9203,4.7206,,,,,,,,8823800.0,,
301150.SZ,20260821,,4.6863,,,,91.6725,3.483,,,,,,,,1277800.0,,
605177.SH,20260821,,6.7192,,,,,1.4314,,,,,,,,237815.0,,
688459.SH,20260821,,0.1563,,,,51.342,1.1224,,,,,,,,381600.0,,
002498.SZ,20260821,,1.4267,,,,36.5398,2.3669,,,,,,,,2085900.0,,
300694.SZ,20260821,,1.7159,,,,16.762,1.5151,,,,,,,,228575.0,,
605319.SH,20260821,,1.0027,,,,18.0096,2.9368,,,,,,,,844786.0,,
688297.SH,20260821,,0.5311,,,,234.41,4.7205,,,,,,,,2619000.0,,
600135.SH,20260821,,0.8702,,,,,1.7197,,,,,,,,405021.0,,
301298.SZ,20260821,,1.3117,,,,38.3965,1.9885,,,,,,,,189666.0,,
688230.SH,20260821,,0.8266,,,,57.2033,2.8487,,,,,,,,640920.0,,
002199.SZ,20260821,,3.465,,,,,16.7616,,,,,,,,303573.0,,
920932.BJ,20260821,,3.391,,,,,2.0643,,,,,,,,117360.0,,
301101.SZ,20260821,,0.9585,,,,29.3907,3.2632,,,,,,,,593453.0,,
601669.SH,20260821,,0.4203,,,,8.5049,0.5396,,,,,,,,7941260.0,,
603068.SH,20260821,,8.9105,,,,109.498,3.2757,,,,,,,,585899.0,,
000523.SZ,20260821,,10.9305,,,,50.7898,2.9783,,,,,,,,583679.0,,
002224.SZ,20260821,,3.9249,,,,,1.0433,,,,,,,,335587.0,,
600400.SH,20260821,,3.4065,,,,,5.1705,,,,,,,,717199.0,,
001231.SZ,20260821,,3.3832,,,,31.1683,2.0584,,,,,,,,210623.0,,
603345.SH,20260821,,2.032,,,,17.233,1.64,,,,,,,,2632980.0,,
600377.SH,20260821,,0.2092,,,,12.6449,1.3856,,,,,,,,6005000.0,,
000595.SZ,20260821,,2.512,,,,,12.3521,,,,,,,,633093.0,,
003035.SZ,20260821,,0.3594,,,,57.9199,2.8042,,,,,,,,1973480.0,,
920275.BJ,20260821,,0.616,,,,443.443,4.4296,,,,,,,,101364.0,,
603733.SH,20260821,,0.8308,,,,17.1684,2.013,,,,,,,,1763630.0,,
300457.SZ,20260821,,1.2337,,,,22.0061,1.8702,,,,,,,,1287130.0,,
301308.SZ,20260821,,3.7135,,,,13.6464,8.8016,,,,,,,,16355800.0,,
600720.SH,20260821,,1.1054,,,,8.1528,0.7303,,,,,,,,1167950.0,,
603822.SH,20260821,,0.7091,,,,25.0158,9.8003,,,,,,,,442133.0,,
002437.SZ,20260821,,31.8376,,,,23.5676,4.062,,,,,,,,969993.0,,
688248.SH,20260821,,0.8848,,,,56.4943,7.0537,,,,,,,,2334470.0,,
605196.SH,20260821,,2.1363,,,,58.2959,5.3123,,,,,,,,1798620.0,,
301099.SZ,20260821,,4.4269,,,,50.7762,6.5554,,,,,,,,940849.0,,
603127.SH,20260821,,8.2693,,,,74.5749,4.3148,,,,,,,,3692040.0,,
300096.SZ,20260821,,0.5185,,,,86.5451,12.3945,,,,,,,,413230.0,,
920547.BJ,20260821,,1.9175,,,,23.0535,2.0109,,,,,,,,146830.0,,
002431.SZ,20260821,,1.2077,,,,,8.3723,,,,,,,,248732.0,,
300184.SZ,20260821,,3.1159,,,,36.8112,2.9442,,,,,,,,1374270.0,,
920876.BJ,20260821,,1.7077,,,,560.863,3.9623,,,,,,,,100635.0,,
600105.SH,20260821,,7.9004,,,,138.737,15.9579,,,,,,,,5807040.0,,
002714.SZ,20260821,,1.1245,,,,,2.849,,,,,,,,22555100.0,,
300624.SZ,20260821,,2.9405,,,,,10.1441,,,,,,,,990655.0,,
002697.SZ,20260821,,1.4415,,,,12.9963,1.2382,,,,,,,,607920.0,,
603289.SH,20260821,,1.1033,,,,32.36,1.7064,,,,,,,,253789.0,,
002988.SZ,20260821,,4.7497,,,,51.5736,2.2393,,,,,,,,602279.0,,
301048.SZ,20260821,,2.4057,,,,23.5647,1.7607,,,,,,,,504533.0,,
000950.SZ,20260821,,3.3126,,,,21.7164,0.8017,,,,,,,,938602.0,,
301109.SZ,20260821,,0.4711,,,,13.7787,1.3627,,,,,,,,1051870.0,,
002880.SZ,20260821,,2.4979,,,,26.1663,1.9864,,,,,,,,479002.0,,
002942.SZ,20260821,,1.2363,,,,24.7407,1.9355,,,,,,,,246903.0,,
301587.SZ,20260821,,2.7279,,,,53.0839,1.5628,,,,,,,,311893.0,,
000581.SZ,20260821,,0.4446,,,,15.3625,0.8251,,,,,,,,1671570.0,,
300673.SZ,20260821,,1.2002,,,,31.4284,1.8147,,,,,,,,319025.0,,
920021.BJ,20260821,,2.1159,,,,143.229,3.128,,,,,,,,203013.0,,
001356.SZ,20260821,,2.7765,,,,75.2124,2.6334,,,,,,,,536281.0,,
002692.SZ,20260821,,2.2107,,,,,2.6966,,,,,,,,308085.0,,
002230.SZ,20260821,,1.6561,,,,107.65,4.1217,,,,,,,,9413750.0,,
601083.SH,20260821,,7.8288,,,,10.4311,1.5932,,,,,,,,1542590.0,,
603987.SH,20260821,,1.3575,,,,13.9795,1.1476,,,,,,,,326720.0,,
301591.SZ,20260821,,24.9034,,,,67.5016,4.492,,,,,,,,413147.0,,
002239.SZ,20260821,,1.1439,,,,45.7492,1.503,,,,,,,,867833.0,,
301557.SZ,20260821,,4.9879,,,,73.9597,5.1918,,,,,,,,538429.0,,
301179.SZ,20260821,,0.8343,,,,49.7289,3.1893,,,,,,,,809624.0,,
600694.SH,20260821,,0.9188,,,,10.8772,0.5948,,,,,,,,543948.0,,
000570.SZ,20260821,,2.3563,,,,42.9623,1.0004,,,,,,,,354258.0,,
600630.SH,20260821,,1.562,,,,52.7434,3.4776,,,,,,,,282958.0,,
000715.SZ,20260821,,1.5088,,,,24.3191,1.3678,,,,,,,,278324.0,,
688337.SH,20260821,,2.066,,,,92.9441,3.0825,,,,,,,,980109.0,,
600097.SH,20260821,,1.2916,,,,80.0121,0.9166,,,,,,,,206483.0,,
688625.SH,20260821,,2.515,,,,59.65,9.3355,,,,,,,,1534630.0,,
000880.SZ,20260821,,3.4999,,,,41.5809,5.081,,,,,,,,1096540.0,,
600236.SH,20260821,,0.1112,,,,20.2646,4.3134,,,,,,,,7803550.0,,
601567.SH,20260821,,0.5617,,,,21.9052,1.7834,,,,,,,,2085330.0,,
300585.SZ,20260821,,2.8254,,,,,4.2259,,,,,,,,267789.0,,
601616.SH,20260821,,3.0729,,,,,1.3683,,,,,,,,326104.0,,
002861.SZ,20260821,,2.6674,,,,,2.8672,,,,,,,,296192.0,,
002980.SZ,20260821,,18.0685,,,,238.84,16.4278,,,,,,,,1854720.0,,
688099.SH,20260821,,1.9631,,,,39.4159,4.8805,,,,,,,,3891160.0,,
301487.SZ,20260821,,1.7791,,,,106.227,3.8566,,,,,,,,744579.0,,
600246.SH,20260821,,5.4425,,,,,5.1552,,,,,,,,2354900.0,,
688090.SH,20260821,,3.6344,,,,377.951,12.264,,,,,,,,1134870.0,,
001369.SZ,20260821,,2.0254,,,,26.3367,2.0094,,,,,,,,1418840.0,,
002041.SZ,20260821,,5.8772,,,,80.8467,2.2056,,,,,,,,814880.0,,
300016.SZ,20260821,,22.6537,,,,49.3037,2.6354,,,,,,,,607284.0,,
000767.SZ,20260821,,2.2324,,,,61.3192,1.7488,,,,,,,,1058470.0,,
002653.SZ,20260821,,1.0757,,,,98.9168,15.673,,,,,,,,7592640.0,,
920974.BJ,20260821,,0.8878,,,,29.5912,1.5218,,,,,,,,100246.0,,
300905.SZ,20260821,,3.7118,,,,41.51,3.3032,,,,,,,,648037.0,,
000973.SZ,20260821,,5.4321,,,,55.0296,3.8763,,,,,,,,3547240.0,,
003017.SZ,20260821,,1.6326,,,,22.2913,1.9364,,,,,,,,225994.0,,
000793.SZ,20260821,,0.5226,,,,,312.89,,,,,,,,957879.0,,
002584.SZ,20260821,,3.0249,,,,,2.1532,,,,,,,,471099.0,,
603261.SH,20260821,,1.6383,,,,,7.8568,,,,,,,,392718.0,,
300562.SZ,20260821,,4.813,,,,36.0488,3.093,,,,,,,,328516.0,,
600903.SH,20260821,,4.1776,,,,92.3766,2.3237,,,,,,,,711195.0,,
600744.SH,20260821,,2.5164,,,,89.9254,10.0687,,,,,,,,1297890.0,,
603266.SH,20260821,,0.871,,,,28.1422,1.9132,,,,,,,,310462.0,,
603421.SH,20260821,,1.2621,,,,,1.5934,,,,,,,,383488.0,,
301148.SZ,20260821,,1.3814,,,,150.284,3.432,,,,,,,,604503.0,,
000977.SZ,20260821,,3.5571,,,,43.8806,5.0271,,,,,,,,11211800.0,,
300621.SZ,20260821,,2.1437,,,,,2.848,,,,,,,,152922.0,,
603257.SH,20260821,,5.2862,,,,38.5934,2.9913,,,,,,,,767880.0,,
300368.SZ,20260821,,3.4019,,,,,83.8395,,,,,,,,404113.0,,
688387.SH,20260821,,1.8203,,,,,7.5829,,,,,,,,4451210.0,,
603959.SH,20260821,,2.6036,,,,,6370.49,,,,,,,,249072.0,,
300675.SZ,20260821,,1.1757,,,,,3.831,,,,,,,,188467.0,,
301331.SZ,20260821,,1.9377,,,,47.295,2.0963,,,,,,,,227700.0,,
000411.SZ,20260821,,0.7765,,,,11.3654,1.0106,,,,,,,,546209.0,,
002452.SZ,20260821,,1.3202,,,,19.027,2.5092,,,,,,,,696013.0,,
605298.SH,20260821,,0.6849,,,,159.572,8.5405,,,,,,,,914078.0,,
300815.SZ,20260821,,0.8072,,,,11.2901,1.3469,,,,,,,,633363.0,,
300469.SZ,20260821,,1.7895,,,,,60.44,,,,,,,,1414710.0,,
600965.SH,20260821,,1.0291,,,,41.4809,1.027,,,,,,,,225961.0,,
603767.SH,20260821,,1.5108,,,,,3.27,,,,,,,,446898.0,,
600248.SH,20260821,,0.5012,,,,,0.3808,,,,,,,,1058470.0,,
002977.SZ,20260821,,2.4147,,,,,3.0068,,,,,,,,255735.0,,
601555.SH,20260821,,0.5747,,,,11.5319,0.8893,,,,,,,,3890490.0,,
605358.SH,20260821,,4.8813,,,,496.75,3.1764,,,,,,,,3405400.0,,
600580.SH,20260821,,2.6824,,,,42.5917,4.3275,,,,,,,,4830070.0,,
920943.BJ,20260821,,5.9516,,,,32.054,2.4244,,,,,,,,158069.0,,
000700.SZ,20260821,,2.8528,,,,20.1631,2.5286,,,,,,,,1002470.0,,
688106.SH,20260821,,3.6507,,,,161.434,4.4323,,,,,,,,1497960.0,,
603368.SH,20260821,,1.8666,,,,9.605,0.8032,,,,,,,,630772.0,,
300729.SZ,20260821,,0.6757,,,,16.5474,0.9408,,,,,,,,345030.0,,
601808.SH,20260821,,0.6482,,,,15.6037,1.2514,,,,,,,,5945400.0,,
300340.SZ,20260821,,4.9069,,,,,37.6922,,,,,,,,242729.0,,
002978.SZ,20260821,,0.5081,,,,19.1778,1.4043,,,,,,,,1232370.0,,
600379.SH,20260821,,8.4845,,,,97.0951,6.343,,,,,,,,512473.0,,
300473.SZ,20260821,,1.7927,,,,21.6099,1.9748,,,,,,,,378303.0,,
605100.SH,20260821,,1.099,,,,328.959,4.3882,,,,,,,,790685.0,,
300850.SZ,20260821,,2.0305,,,,13.1299,1.464,,,,,,,,1046810.0,,
688343.SH,20260821,,1.6372,,,,,5.5217,,,,,,,,2054050.0,,
002788.SZ,20260821,,3.9194,,,,15.7506,1.2805,,,,,,,,424260.0,,
000017.SZ,20260821,,9.4301,,,,118.532,12.5533,,,,,,,,490010.0,,
300247.SZ,20260821,,1.2333,,,,43.9189,2.5647,,,,,,,,296691.0,,
300952.SZ,20260821,,2.0364,,,,48.9174,2.3443,,,,,,,,397709.0,,
600518.SH,20260821,,1.0877,,,,,2.5857,,,,,,,,1880730.0,,
002928.SZ,20260821,,1.0749,,,,11.5951,1.9752,,,,,,,,786119.0,,
002515.SZ,20260821,,6.9276,,,,,3.8459,,,,,,,,997546.0,,
002487.SZ,20260821,,2.0554,,,,22.1859,3.3305,,,,,,,,2899660.0,,
920237.BJ,20260821,,0.6446,,,,28.2965,2.1297,,,,,,,,112708.0,,
688570.SH,20260821,,0.4301,,,,117.05,1.5303,,,,,,,,660325.0,,
601199.SH,20260821,,1.5797,,,,16.7486,1.2849,,,,,,,,604146.0,,
920188.BJ,20260821,,1.8323,,,,19.2981,2.2393,,,,,,,,178435.0,,
300002.SZ,20260821,,1.241,,,,21.3087,2.0011,,,,,,,,1563900.0,,
688435.SH,20260821,,2.0908,,,,,2.352,,,,,,,,254759.0,,
603069.SH,20260821,,0.8026,,,,,5.2843,,,,,,,,408272.0,,
300204.SZ,20260821,,8.118,,,,,14.8267,,,,,,,,1200700.0,,
600615.SH,20260821,,0.761,,,,,2.9298,,,,,,,,211410.0,,
000708.SZ,20260821,,0.2962,,,,11.2484,1.5701,,,,,,,,6884320.0,,
600628.SH,20260821,,1.2183,,,,54.9857,0.9323,,,,,,,,395888.0,,
600109.SH,20260821,,0.3161,,,,13.1504,0.869,,,,,,,,3138440.0,,
600499.SH,20260821,,1.3151,,,,17.6109,2.0732,,,,,,,,2727190.0,,
002806.SZ,20260821,,4.2563,,,,,2.7199,,,,,,,,303420.0,,
300492.SZ,20260821,,0.9742,,,,27.1542,25.5571,,,,,,,,653026.0,,
920260.BJ,20260821,,0.3005,,,,25.4616,1.826,,,,,,,,82529.4,,
300161.SZ,20260821,,1.8106,,,,,3.5012,,,,,,,,540456.0,,
002497.SZ,20260821,,5.0457,,,,25.2627,2.035,,,,,,,,2245190.0,,
002513.SZ,20260821,,2.5286,,,,,50.03,,,,,,,,200567.0,,
301486.SZ,20260821,,8.1036,,,,346.031,8.7263,,,,,,,,2229330.0,,
688192.SH,20260821,,1.9624,,,,,24.2872,,,,,,,,2744480.0,,
300781.SZ,20260821,,1.731,,,,,8.0229,,,,,,,,441632.0,,
300580.SZ,20260821,,1.4196,,,,36.5075,3.0072,,,,,,,,1006650.0,,
301133.SZ,20260821,,2.2562,,,,,2.4917,,,,,,,,342293.0,,
603871.SH,20260821,,0.8136,,,,14.417,2.7663,,,,,,,,1740110.0,,
301507.SZ,20260821,,4.1925,,,,38.6356,2.7919,,,,,,,,459242.0,,
688096.SH,20260821,,4.8719,,,,,2.4884,,,,,,,,205705.0,,
000831.SZ,20260821,,3.7241,,,,241.217,11.808,,,,,,,,5977860.0,,
600078.SH,20260821,,2.2079,,,,66.8649,3.9956,,,,,,,,719083.0,,
300225.SZ,20260821,,2.0665,,,,136.497,3.9965,,,,,,,,350392.0,,
